number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
148,-0.0016559721242364045,2025-12-08 13:32:34.223573,2025-12-08 13:32:35.542012,0 days 00:00:01.318439,2.7417101982536765,extensive,final,lasso,pca_block,True,COMPLETE
149,-0.0016559721242364045,2025-12-08 13:32:35.543092,2025-12-08 13:32:37.209434,0 days 00:00:01.666342,0.02793069268282593,extensive,final,lasso,pca_block,True,COMPLETE
150,-0.0016559721242364045,2025-12-08 13:32:37.209434,2025-12-08 13:32:38.757702,0 days 00:00:01.548268,0.18662000220833969,extensive,final,lasso,pca_block,True,COMPLETE
151,-0.0016559721242364045,2025-12-08 13:32:38.757702,2025-12-08 13:32:40.178830,0 days 00:00:01.421128,0.7759142197380802,extensive,final,lasso,pca_block,True,COMPLETE
152,-0.0016559721242364045,2025-12-08 13:32:40.178830,2025-12-08 13:32:41.644989,0 days 00:00:01.466159,1.3464834862721757,extensive,final,lasso,pca_block,True,COMPLETE
153,-0.0016559721242364045,2025-12-08 13:32:41.644989,2025-12-08 13:32:43.092872,0 days 00:00:01.447883,0.002744269489676241,extensive,final,lasso,pca_block,True,COMPLETE
154,-0.0016559721242364045,2025-12-08 13:32:43.093619,2025-12-08 13:32:44.490308,0 days 00:00:01.396689,0.7077058200674533,extensive,final,lasso,pca_block,True,COMPLETE
155,-0.0016559721242364045,2025-12-08 13:32:44.490308,2025-12-08 13:32:45.974058,0 days 00:00:01.483750,1.109533255836583,extensive,final,lasso,pca_block,True,COMPLETE
156,-0.0016559721242364045,2025-12-08 13:32:45.974058,2025-12-08 13:32:47.373758,0 days 00:00:01.399700,1.7403093911152465,extensive,final,lasso,pca_block,True,COMPLETE
157,-0.0016559721242364045,2025-12-08 13:32:47.373758,2025-12-08 13:32:48.759783,0 days 00:00:01.386025,0.014409693291028418,extensive,final,lasso,pca_block,True,COMPLETE
158,-0.0016559721242364045,2025-12-08 13:32:48.759783,2025-12-08 13:32:50.178948,0 days 00:00:01.419165,0.8837589478262806,extensive,final,lasso,pca_block,True,COMPLETE
159,-0.0016559721242364045,2025-12-08 13:32:50.178948,2025-12-08 13:32:51.593807,0 days 00:00:01.414859,0.02081965074235294,extensive,final,lasso,pca_block,True,COMPLETE
160,-0.0016559721242364045,2025-12-08 13:32:51.593807,2025-12-08 13:32:53.021726,0 days 00:00:01.427919,9.819613098000474,extensive,final,lasso,pca_block,True,COMPLETE
161,-0.0016559721242364045,2025-12-08 13:32:53.021726,2025-12-08 13:32:54.309169,0 days 00:00:01.287443,0.002234020341902426,extensive,final,lasso,pca_block,True,COMPLETE
162,-0.0016559721242364045,2025-12-08 13:32:54.309169,2025-12-08 13:32:55.710298,0 days 00:00:01.401129,0.003304257225749654,extensive,final,lasso,pca_block,True,COMPLETE
163,-0.0016559721242364045,2025-12-08 13:32:55.710298,2025-12-08 13:32:57.193539,0 days 00:00:01.483241,0.0016876424640932294,extensive,final,lasso,pca_block,True,COMPLETE
164,-0.0016559721242364045,2025-12-08 13:32:57.194547,2025-12-08 13:32:58.611896,0 days 00:00:01.417349,0.004468616324618497,extensive,final,lasso,pca_block,True,COMPLETE
165,-0.0016559721242364045,2025-12-08 13:32:58.613303,2025-12-08 13:33:00.326577,0 days 00:00:01.713274,0.25403341156659315,extensive,final,lasso,pca_block,True,COMPLETE
166,-0.0016559721242364045,2025-12-08 13:33:00.326577,2025-12-08 13:33:01.728544,0 days 00:00:01.401967,0.454251220893962,extensive,final,lasso,pca_block,True,COMPLETE
167,-0.0016559721242364045,2025-12-08 13:33:01.729767,2025-12-08 13:33:03.077676,0 days 00:00:01.347909,0.0013389239338919173,extensive,final,lasso,pca_block,True,COMPLETE
168,-0.0016559721242364045,2025-12-08 13:33:03.077676,2025-12-08 13:33:04.409448,0 days 00:00:01.331772,0.002085524672771804,extensive,final,lasso,pca_block,True,COMPLETE
169,-0.0016559721242364045,2025-12-08 13:33:04.410730,2025-12-08 13:33:05.745075,0 days 00:00:01.334345,5.800729992974491,extensive,final,lasso,pca_block,True,COMPLETE
170,-0.0016559721242364045,2025-12-08 13:33:05.745659,2025-12-08 13:33:07.128645,0 days 00:00:01.382986,0.00811354077123526,extensive,final,lasso,pca_block,True,COMPLETE
171,-0.0016559721242364045,2025-12-08 13:33:07.128645,2025-12-08 13:33:08.628111,0 days 00:00:01.499466,0.006028343166775019,extensive,final,lasso,pca_block,True,COMPLETE
172,-0.0016559721242364045,2025-12-08 13:33:08.628111,2025-12-08 13:33:10.009419,0 days 00:00:01.381308,0.01077232550955906,extensive,final,lasso,pca_block,True,COMPLETE
173,-0.0016559721242364045,2025-12-08 13:33:10.009419,2025-12-08 13:33:11.443202,0 days 00:00:01.433783,0.017492132375550862,extensive,final,lasso,pca_block,True,COMPLETE
174,-0.0016559721242364045,2025-12-08 13:33:11.443202,2025-12-08 13:33:12.809963,0 days 00:00:01.366761,0.07244825194860634,extensive,final,lasso,pca_block,True,COMPLETE
175,-0.0016559721242364045,2025-12-08 13:33:12.809963,2025-12-08 13:33:14.159949,0 days 00:00:01.349986,0.009156593710838752,extensive,final,lasso,pca_block,True,COMPLETE
176,-0.0016559721242364045,2025-12-08 13:33:14.160954,2025-12-08 13:33:15.562320,0 days 00:00:01.401366,7.774461309021655,extensive,final,lasso,pca_block,True,COMPLETE
177,-0.0016559721242364045,2025-12-08 13:33:15.562320,2025-12-08 13:33:16.910271,0 days 00:00:01.347951,0.10697206755167706,extensive,final,lasso,pca_block,True,COMPLETE
178,-0.0016559721242364045,2025-12-08 13:33:16.911517,2025-12-08 13:33:18.293825,0 days 00:00:01.382308,4.996901760155266,extensive,final,lasso,pca_block,True,COMPLETE
179,-0.0016559721242364045,2025-12-08 13:33:18.293825,2025-12-08 13:33:19.530653,0 days 00:00:01.236828,0.012020680446776597,extensive,final,lasso,pca_block,True,COMPLETE
180,-0.0016559721242364045,2025-12-08 13:33:19.530653,2025-12-08 13:33:20.890993,0 days 00:00:01.360340,0.613560239484495,extensive,final,lasso,pca_block,True,COMPLETE
181,-0.0016559721242364045,2025-12-08 13:33:20.890993,2025-12-08 13:33:22.259077,0 days 00:00:01.368084,1.0438520723080267,extensive,final,lasso,pca_block,True,COMPLETE
182,-0.0016559721242364045,2025-12-08 13:33:22.260544,2025-12-08 13:33:23.594924,0 days 00:00:01.334380,0.05938546779740823,extensive,final,lasso,pca_block,True,COMPLETE
183,-0.0016559721242364045,2025-12-08 13:33:23.595924,2025-12-08 13:33:25.027406,0 days 00:00:01.431482,3.308049692246739,extensive,final,lasso,pca_block,True,COMPLETE
184,-0.0016559721242364045,2025-12-08 13:33:25.027406,2025-12-08 13:33:26.327515,0 days 00:00:01.300109,1.7620533724417728,extensive,final,lasso,pca_block,True,COMPLETE
185,-0.0016559721242364045,2025-12-08 13:33:26.327515,2025-12-08 13:33:27.630865,0 days 00:00:01.303350,0.0029766156618607317,extensive,final,lasso,pca_block,True,COMPLETE
186,-0.0016559721242364045,2025-12-08 13:33:27.631412,2025-12-08 13:33:28.844535,0 days 00:00:01.213123,0.007380522234797948,extensive,final,lasso,pca_block,True,COMPLETE
187,-0.0016559721242364045,2025-12-08 13:33:28.844535,2025-12-08 13:33:30.195040,0 days 00:00:01.350505,1.3168320903973008,extensive,final,lasso,pca_block,True,COMPLETE
188,-0.0016559721242364045,2025-12-08 13:33:30.196039,2025-12-08 13:33:31.530188,0 days 00:00:01.334149,4.381068046856957,extensive,final,lasso,pca_block,True,COMPLETE
189,-0.0016559721242364045,2025-12-08 13:33:31.530188,2025-12-08 13:33:32.860127,0 days 00:00:01.329939,0.005132564052726942,extensive,final,lasso,pca_block,True,COMPLETE
190,-0.0016559721242364045,2025-12-08 13:33:32.860127,2025-12-08 13:33:34.227981,0 days 00:00:01.367854,2.4698331146484445,extensive,final,lasso,pca_block,True,COMPLETE
191,-0.0016559721242364045,2025-12-08 13:33:34.227981,2025-12-08 13:33:35.460920,0 days 00:00:01.232939,3.2901180948486597,extensive,final,lasso,pca_block,True,COMPLETE
192,-0.0016559721242364045,2025-12-08 13:33:35.462116,2025-12-08 13:33:36.827958,0 days 00:00:01.365842,2.336764711125741,extensive,final,lasso,pca_block,True,COMPLETE
193,-0.0016559721242364045,2025-12-08 13:33:36.827958,2025-12-08 13:33:38.166045,0 days 00:00:01.338087,1.8402637350483095,extensive,final,lasso,pca_block,True,COMPLETE
194,-0.0016559721242364045,2025-12-08 13:33:38.166045,2025-12-08 13:33:39.578703,0 days 00:00:01.412658,6.0662080304828905,extensive,final,lasso,pca_block,True,COMPLETE
195,-0.0016559721242364045,2025-12-08 13:33:39.579703,2025-12-08 13:33:40.908645,0 days 00:00:01.328942,4.4001993565121165,extensive,final,lasso,pca_block,True,COMPLETE
196,-0.0016559721242364045,2025-12-08 13:33:40.909646,2025-12-08 13:33:42.228929,0 days 00:00:01.319283,0.03021453576543793,extensive,final,lasso,pca_block,True,COMPLETE
197,-0.0016559721242364045,2025-12-08 13:33:42.229969,2025-12-08 13:33:43.546990,0 days 00:00:01.317021,0.35785093323992967,extensive,final,lasso,pca_block,True,COMPLETE
198,-0.0016559721242364045,2025-12-08 13:33:43.546990,2025-12-08 13:33:44.845088,0 days 00:00:01.298098,0.08582577594159767,extensive,final,lasso,pca_block,True,COMPLETE
199,-0.0016559721242364045,2025-12-08 13:33:44.845831,2025-12-08 13:33:46.112637,0 days 00:00:01.266806,0.16143674668596392,extensive,final,lasso,pca_block,True,COMPLETE
200,-0.0016559721242364045,2025-12-08 13:33:46.112637,2025-12-08 13:33:47.395343,0 days 00:00:01.282706,0.8979635183737925,extensive,final,lasso,pca_block,True,COMPLETE
201,-0.0016559721242364045,2025-12-08 13:33:47.396379,2025-12-08 13:33:48.696177,0 days 00:00:01.299798,0.4882600080834462,extensive,final,lasso,pca_block,True,COMPLETE
202,-0.0016559721242364045,2025-12-08 13:33:48.696177,2025-12-08 13:33:49.995219,0 days 00:00:01.299042,0.6141986239103284,extensive,final,lasso,pca_block,True,COMPLETE
203,-0.0016559721242364045,2025-12-08 13:33:49.996478,2025-12-08 13:33:51.343393,0 days 00:00:01.346915,0.37614217056516763,extensive,final,lasso,pca_block,True,COMPLETE
204,-0.0016559721242364045,2025-12-08 13:33:51.344397,2025-12-08 13:33:52.696192,0 days 00:00:01.351795,0.0024702115067245347,extensive,final,lasso,pca_block,True,COMPLETE
205,-0.0016559721242364045,2025-12-08 13:33:52.698667,2025-12-08 13:33:54.429245,0 days 00:00:01.730578,0.01434706319994155,extensive,final,lasso,pca_block,True,COMPLETE
206,-0.0016559721242364045,2025-12-08 13:33:54.429245,2025-12-08 13:33:55.930146,0 days 00:00:01.500901,0.0014849192318662822,extensive,final,lasso,pca_block,True,COMPLETE
207,-0.0016559721242364045,2025-12-08 13:33:55.931155,2025-12-08 13:33:57.328788,0 days 00:00:01.397633,0.3041054018808656,extensive,final,lasso,pca_block,True,COMPLETE
208,-0.0016559721242364045,2025-12-08 13:33:57.329278,2025-12-08 13:33:58.729820,0 days 00:00:01.400542,0.20283132068460968,extensive,final,lasso,pca_block,True,COMPLETE
209,-0.0016559721242364045,2025-12-08 13:33:58.729820,2025-12-08 13:34:00.013075,0 days 00:00:01.283255,0.041878224626006634,extensive,final,lasso,pca_block,True,COMPLETE
210,-0.0016559721242364045,2025-12-08 13:34:00.013075,2025-12-08 13:34:01.478408,0 days 00:00:01.465333,7.654948925402771,extensive,final,lasso,pca_block,True,COMPLETE
211,-0.0016559721242364045,2025-12-08 13:34:01.479010,2025-12-08 13:34:02.979686,0 days 00:00:01.500676,0.1259464920873014,extensive,final,lasso,pca_block,True,COMPLETE
212,-0.0016559721242364045,2025-12-08 13:34:02.979686,2025-12-08 13:34:04.495813,0 days 00:00:01.516127,0.1894716013101311,extensive,final,lasso,pca_block,True,COMPLETE
213,-0.0016559721242364045,2025-12-08 13:34:04.495813,2025-12-08 13:34:05.962647,0 days 00:00:01.466834,0.4618827941372845,extensive,final,lasso,pca_block,True,COMPLETE
214,-0.0016559721242364045,2025-12-08 13:34:05.962647,2025-12-08 13:34:07.479446,0 days 00:00:01.516799,0.23907336393409268,extensive,final,lasso,pca_block,True,COMPLETE
215,-0.0016559721242364045,2025-12-08 13:34:07.480262,2025-12-08 13:34:09.446270,0 days 00:00:01.966008,0.7947993840852005,extensive,final,lasso,pca_block,True,COMPLETE
216,-0.0016559721242364045,2025-12-08 13:34:09.446876,2025-12-08 13:34:10.946810,0 days 00:00:01.499934,1.1783603880852331,extensive,final,lasso,pca_block,True,COMPLETE
217,-0.0016559721242364045,2025-12-08 13:34:10.946810,2025-12-08 13:34:12.430148,0 days 00:00:01.483338,0.14167967298010684,extensive,final,lasso,pca_block,True,COMPLETE
218,-1.533788614187183,2025-12-08 13:34:12.430148,2025-12-08 13:34:13.717457,0 days 00:00:01.287309,0.00011725672563895515,extensive,final,lasso,pca_block,True,COMPLETE
219,-0.0016559721242364045,2025-12-08 13:34:13.717457,2025-12-08 13:34:15.148350,0 days 00:00:01.430893,0.0039007686046964936,extensive,final,lasso,pca_block,True,COMPLETE
220,-0.0016559721242364045,2025-12-08 13:34:15.148914,2025-12-08 13:34:16.813892,0 days 00:00:01.664978,0.28734200922373915,extensive,final,lasso,pca_block,True,COMPLETE
221,-0.0016559721242364045,2025-12-08 13:34:16.813892,2025-12-08 13:34:18.347223,0 days 00:00:01.533331,4.053637397125841,extensive,final,lasso,pca_block,True,COMPLETE
222,-0.0016559721242364045,2025-12-08 13:34:18.347223,2025-12-08 13:34:19.581673,0 days 00:00:01.234450,2.5771481506147618,extensive,final,lasso,pca_block,True,COMPLETE
223,-0.0016559721242364045,2025-12-08 13:34:19.581673,2025-12-08 13:34:20.930677,0 days 00:00:01.349004,3.282214952236521,extensive,final,lasso,pca_block,True,COMPLETE
224,-0.0016559721242364045,2025-12-08 13:34:20.930677,2025-12-08 13:34:22.279391,0 days 00:00:01.348714,5.643827519648439,extensive,final,lasso,pca_block,True,COMPLETE
225,-0.0016559721242364045,2025-12-08 13:34:22.280394,2025-12-08 13:34:23.664244,0 days 00:00:01.383850,2.063957659112169,extensive,final,lasso,pca_block,True,COMPLETE
226,-0.0016559721242364045,2025-12-08 13:34:23.664244,2025-12-08 13:34:25.014189,0 days 00:00:01.349945,1.585752848568935,extensive,final,lasso,pca_block,True,COMPLETE
227,-0.0016559721242364045,2025-12-08 13:34:25.014189,2025-12-08 13:34:26.364452,0 days 00:00:01.350263,0.009226989355416193,extensive,final,lasso,pca_block,True,COMPLETE
228,-0.0016559721242364045,2025-12-08 13:34:26.364452,2025-12-08 13:34:27.714329,0 days 00:00:01.349877,0.5492400704194392,extensive,final,lasso,pca_block,True,COMPLETE
229,-0.0016559721242364045,2025-12-08 13:34:27.715367,2025-12-08 13:34:29.066884,0 days 00:00:01.351517,0.006805980477867159,extensive,final,lasso,pca_block,True,COMPLETE
230,-0.0016559721242364045,2025-12-08 13:34:29.066884,2025-12-08 13:34:30.481090,0 days 00:00:01.414206,2.9398606875962594,extensive,final,lasso,pca_block,True,COMPLETE
231,-0.0016559721242364045,2025-12-08 13:34:30.482101,2025-12-08 13:34:31.863913,0 days 00:00:01.381812,0.034758007131648117,extensive,final,lasso,pca_block,True,COMPLETE
232,-0.0016559721242364045,2025-12-08 13:34:31.863913,2025-12-08 13:34:33.297119,0 days 00:00:01.433206,0.0018469005773058004,extensive,final,lasso,pca_block,True,COMPLETE
233,-0.0016559721242364045,2025-12-08 13:34:33.297532,2025-12-08 13:34:34.598177,0 days 00:00:01.300645,0.05495242866196227,extensive,final,lasso,pca_block,True,COMPLETE
234,-0.0016559721242364045,2025-12-08 13:34:34.598177,2025-12-08 13:34:35.864801,0 days 00:00:01.266624,0.020451927643493822,extensive,final,lasso,pca_block,True,COMPLETE
235,-0.0016559721242364045,2025-12-08 13:34:35.864801,2025-12-08 13:34:37.184595,0 days 00:00:01.319794,0.04061323880225403,extensive,final,lasso,pca_block,True,COMPLETE
236,-0.0016559721242364045,2025-12-08 13:34:37.184595,2025-12-08 13:34:38.583347,0 days 00:00:01.398752,0.02461248742913146,extensive,final,lasso,pca_block,True,COMPLETE
237,-0.0016559721242364045,2025-12-08 13:34:38.584345,2025-12-08 13:34:40.168140,0 days 00:00:01.583795,0.06840245174759842,extensive,final,lasso,pca_block,True,COMPLETE
238,-0.0016559721242364045,2025-12-08 13:34:40.168140,2025-12-08 13:34:41.616187,0 days 00:00:01.448047,0.6458094847686234,extensive,final,lasso,pca_block,True,COMPLETE
239,-0.0016559721242364045,2025-12-08 13:34:41.616187,2025-12-08 13:34:43.048156,0 days 00:00:01.431969,5.331651141364687,extensive,final,lasso,pca_block,True,COMPLETE
240,-0.0016559721242364045,2025-12-08 13:34:43.049661,2025-12-08 13:34:44.532548,0 days 00:00:01.482887,0.0959249783249017,extensive,final,lasso,pca_block,True,COMPLETE
241,-0.0016559721242364045,2025-12-08 13:34:44.532548,2025-12-08 13:34:45.899510,0 days 00:00:01.366962,0.9634037211024864,extensive,final,lasso,pca_block,True,COMPLETE
242,-0.0016559721242364045,2025-12-08 13:34:45.899510,2025-12-08 13:34:47.617880,0 days 00:00:01.718370,1.4266364341860538,extensive,final,lasso,pca_block,True,COMPLETE
243,-0.0016559721242364045,2025-12-08 13:34:47.618547,2025-12-08 13:34:49.099654,0 days 00:00:01.481107,0.7334217028163216,extensive,final,lasso,pca_block,True,COMPLETE
244,-0.0016559721242364045,2025-12-08 13:34:49.099654,2025-12-08 13:34:50.511320,0 days 00:00:01.411666,0.012500850851765624,extensive,final,lasso,pca_block,True,COMPLETE
245,-0.0016559721242364045,2025-12-08 13:34:50.511320,2025-12-08 13:34:51.881639,0 days 00:00:01.370319,1.0269424890414143,extensive,final,lasso,pca_block,True,COMPLETE
246,-0.0016559721242364045,2025-12-08 13:34:51.882152,2025-12-08 13:34:53.248116,0 days 00:00:01.365964,0.0030634270039641837,extensive,final,lasso,pca_block,True,COMPLETE
247,-0.0016559721242364045,2025-12-08 13:34:53.248116,2025-12-08 13:34:54.616600,0 days 00:00:01.368484,0.0022856595942808457,extensive,final,lasso,pca_block,True,COMPLETE
248,-0.0016559721242364045,2025-12-08 13:34:54.616600,2025-12-08 13:34:55.998301,0 days 00:00:01.381701,3.7720621669911867,extensive,final,lasso,pca_block,True,COMPLETE
249,-0.0016559721242364045,2025-12-08 13:34:55.999809,2025-12-08 13:34:57.459596,0 days 00:00:01.459787,0.3970613824216989,extensive,final,lasso,pca_block,True,COMPLETE
250,-0.0016559721242364045,2025-12-08 13:34:57.459596,2025-12-08 13:34:59.066961,0 days 00:00:01.607365,6.826086498286992,extensive,final,lasso,pca_block,True,COMPLETE
251,-0.0016559721242364045,2025-12-08 13:34:59.066961,2025-12-08 13:35:00.549903,0 days 00:00:01.482942,1.456951711717996,extensive,final,lasso,pca_block,True,COMPLETE
252,-0.0016559721242364045,2025-12-08 13:35:00.549903,2025-12-08 13:35:01.949886,0 days 00:00:01.399983,0.5073114094775788,extensive,final,lasso,pca_block,True,COMPLETE
253,-0.0016559721242364045,2025-12-08 13:35:01.951018,2025-12-08 13:35:03.314478,0 days 00:00:01.363460,2.0132323816264788,extensive,final,lasso,pca_block,True,COMPLETE
254,-0.0016559721242364045,2025-12-08 13:35:03.314478,2025-12-08 13:35:04.700274,0 days 00:00:01.385796,4.621031246386763,extensive,final,lasso,pca_block,True,COMPLETE
255,-0.0016559721242364045,2025-12-08 13:35:04.700274,2025-12-08 13:35:06.067479,0 days 00:00:01.367205,1.2274337264924482,extensive,final,lasso,pca_block,True,COMPLETE
256,-0.0016559721242364045,2025-12-08 13:35:06.067479,2025-12-08 13:35:07.400087,0 days 00:00:01.332608,8.178412079943355,extensive,final,lasso,pca_block,True,COMPLETE
257,-0.0016559721242364045,2025-12-08 13:35:07.400087,2025-12-08 13:35:08.833077,0 days 00:00:01.432990,0.005053425473789125,extensive,final,lasso,pca_block,True,COMPLETE
258,-0.0016559721242364045,2025-12-08 13:35:08.833077,2025-12-08 13:35:10.317096,0 days 00:00:01.484019,0.01035312862079185,extensive,final,lasso,pca_block,True,COMPLETE
259,-0.0016559721242364045,2025-12-08 13:35:10.317096,2025-12-08 13:35:11.733328,0 days 00:00:01.416232,0.12072515012178003,extensive,final,lasso,pca_block,True,COMPLETE
260,-0.0060159047034796425,2025-12-08 13:35:11.733328,2025-12-08 13:35:13.217213,0 days 00:00:01.483885,0.00037796405108861283,extensive,final,lasso,pca_block,True,COMPLETE
261,-0.0016559721242364045,2025-12-08 13:35:13.217213,2025-12-08 13:35:14.733423,0 days 00:00:01.516210,0.0010253503074968465,extensive,final,lasso,pca_block,True,COMPLETE
262,-0.0016559721242364045,2025-12-08 13:35:14.733423,2025-12-08 13:35:16.382502,0 days 00:00:01.649079,0.031260003181727926,extensive,final,lasso,pca_block,True,COMPLETE
263,-0.0016559721242364045,2025-12-08 13:35:16.382502,2025-12-08 13:35:17.797268,0 days 00:00:01.414766,0.1838497975905776,extensive,final,lasso,pca_block,True,COMPLETE
264,-0.0016559721242364045,2025-12-08 13:35:17.797268,2025-12-08 13:35:19.186731,0 days 00:00:01.389463,0.05183751817102224,extensive,final,lasso,pca_block,True,COMPLETE
265,-0.0016559721242364045,2025-12-08 13:35:19.186731,2025-12-08 13:35:20.585500,0 days 00:00:01.398769,0.24613456193498534,extensive,final,lasso,pca_block,True,COMPLETE
266,-0.0016559721242364045,2025-12-08 13:35:20.586004,2025-12-08 13:35:22.101099,0 days 00:00:01.515095,0.7877554496493683,extensive,final,lasso,pca_block,True,COMPLETE
267,-0.0016559721242364045,2025-12-08 13:35:22.101099,2025-12-08 13:35:23.567083,0 days 00:00:01.465984,2.342761849500139,extensive,final,lasso,pca_block,True,COMPLETE
268,-0.0016559721242364045,2025-12-08 13:35:23.567083,2025-12-08 13:35:25.032613,0 days 00:00:01.465530,0.01506040324479699,extensive,final,lasso,pca_block,True,COMPLETE
269,-0.0016559721242364045,2025-12-08 13:35:25.034304,2025-12-08 13:35:26.501373,0 days 00:00:01.467069,0.003908263764967798,extensive,final,lasso,pca_block,True,COMPLETE
270,-0.0016559721242364045,2025-12-08 13:35:26.501373,2025-12-08 13:35:28.153753,0 days 00:00:01.652380,0.007307404987802102,extensive,final,lasso,pca_block,True,COMPLETE
271,-0.0016559721242364045,2025-12-08 13:35:28.153753,2025-12-08 13:35:29.863972,0 days 00:00:01.710219,0.15534630227315255,extensive,final,lasso,pca_block,True,COMPLETE
272,-0.0016559721242364045,2025-12-08 13:35:29.863972,2025-12-08 13:35:31.482771,0 days 00:00:01.618799,0.5814826416684021,extensive,final,lasso,pca_block,True,COMPLETE
273,-0.0016559721242364045,2025-12-08 13:35:31.482771,2025-12-08 13:35:32.917978,0 days 00:00:01.435207,2.7346932057148243,extensive,final,lasso,pca_block,True,COMPLETE
274,-0.0016559721242364045,2025-12-08 13:35:32.917978,2025-12-08 13:35:34.783025,0 days 00:00:01.865047,0.3517285976099592,extensive,final,lasso,pca_block,True,COMPLETE
275,-0.0016559721242364045,2025-12-08 13:35:34.783025,2025-12-08 13:35:36.283040,0 days 00:00:01.500015,1.0981237702870101,extensive,final,lasso,pca_block,True,COMPLETE
276,-0.0016559721242364045,2025-12-08 13:35:36.283040,2025-12-08 13:35:37.767515,0 days 00:00:01.484475,5.52165917726153,extensive,final,lasso,pca_block,True,COMPLETE
277,-0.0016559721242364045,2025-12-08 13:35:37.768358,2025-12-08 13:35:39.218935,0 days 00:00:01.450577,1.6510181371709425,extensive,final,lasso,pca_block,True,COMPLETE
278,-0.0016559721242364045,2025-12-08 13:35:39.218935,2025-12-08 13:35:40.687528,0 days 00:00:01.468593,0.001911377579295051,extensive,final,lasso,pca_block,True,COMPLETE
279,-0.0016559721242364045,2025-12-08 13:35:40.687528,2025-12-08 13:35:42.186915,0 days 00:00:01.499387,0.08290538258589103,extensive,final,lasso,pca_block,True,COMPLETE
280,-0.0016559721242364045,2025-12-08 13:35:42.186915,2025-12-08 13:35:43.688833,0 days 00:00:01.501918,0.044993358677360186,extensive,final,lasso,pca_block,True,COMPLETE
281,-0.0016559721242364045,2025-12-08 13:35:43.688833,2025-12-08 13:35:45.137013,0 days 00:00:01.448180,3.8834334275263704,extensive,final,lasso,pca_block,True,COMPLETE
282,-0.0016559721242364045,2025-12-08 13:35:45.137608,2025-12-08 13:35:46.604342,0 days 00:00:01.466734,0.008611876865641438,extensive,final,lasso,pca_block,True,COMPLETE
283,-0.0016559721242364045,2025-12-08 13:35:46.604342,2025-12-08 13:35:48.088616,0 days 00:00:01.484274,0.0025809963429074324,extensive,final,lasso,pca_block,True,COMPLETE
284,-0.0016559721242364045,2025-12-08 13:35:48.089275,2025-12-08 13:35:49.702998,0 days 00:00:01.613723,0.8769264356011844,extensive,final,lasso,pca_block,True,COMPLETE
285,-0.0016559721242364045,2025-12-08 13:35:49.703994,2025-12-08 13:35:51.236920,0 days 00:00:01.532926,3.179319548213733,extensive,final,lasso,pca_block,True,COMPLETE
286,-0.0016559721242364045,2025-12-08 13:35:51.236920,2025-12-08 13:35:53.035532,0 days 00:00:01.798612,0.019434922062394687,extensive,final,lasso,pca_block,True,COMPLETE
287,-0.0016559721242364045,2025-12-08 13:35:53.035532,2025-12-08 13:35:54.521439,0 days 00:00:01.485907,0.011215461476244686,extensive,final,lasso,pca_block,True,COMPLETE
288,-0.0016559721242364045,2025-12-08 13:35:54.521439,2025-12-08 13:35:55.915834,0 days 00:00:01.394395,9.637726522278376,extensive,final,lasso,pca_block,True,COMPLETE
289,-0.0016559721242364045,2025-12-08 13:35:55.915834,2025-12-08 13:35:57.335445,0 days 00:00:01.419611,6.842672826117769,extensive,final,lasso,pca_block,True,COMPLETE
290,-0.0016559721242364045,2025-12-08 13:35:57.335838,2025-12-08 13:35:58.902904,0 days 00:00:01.567066,0.005492595729780827,extensive,final,lasso,pca_block,True,COMPLETE
291,-0.0016559721242364045,2025-12-08 13:35:58.903951,2025-12-08 13:36:00.573878,0 days 00:00:01.669927,0.03455591244280086,extensive,final,lasso,pca_block,True,COMPLETE
292,-0.0016559721242364045,2025-12-08 13:36:00.573878,2025-12-08 13:36:02.173875,0 days 00:00:01.599997,0.6484084211138542,extensive,final,lasso,pca_block,True,COMPLETE
293,-0.0016559721242364045,2025-12-08 13:36:02.173875,2025-12-08 13:36:03.719332,0 days 00:00:01.545457,0.44734632933563157,extensive,final,lasso,pca_block,True,COMPLETE
294,-0.0016559721242364045,2025-12-08 13:36:03.720433,2025-12-08 13:36:05.138145,0 days 00:00:01.417712,0.0031268603798617883,extensive,final,lasso,pca_block,True,COMPLETE
295,-0.0016559721242364045,2025-12-08 13:36:05.139145,2025-12-08 13:36:06.522256,0 days 00:00:01.383111,0.06533526955623456,extensive,final,lasso,pca_block,True,COMPLETE
296,-0.0016559721242364045,2025-12-08 13:36:06.522256,2025-12-08 13:36:07.933973,0 days 00:00:01.411717,0.025176085174341632,extensive,final,lasso,pca_block,True,COMPLETE
297,-0.0016559721242364045,2025-12-08 13:36:07.933973,2025-12-08 13:36:09.436497,0 days 00:00:01.502524,4.864806280770975,extensive,final,lasso,pca_block,True,COMPLETE
298,-0.0016559721242364045,2025-12-08 13:36:09.437001,2025-12-08 13:36:10.850819,0 days 00:00:01.413818,0.3063350416679593,extensive,final,lasso,pca_block,True,COMPLETE
299,-0.0016559721242364045,2025-12-08 13:36:10.850819,2025-12-08 13:36:12.336649,0 days 00:00:01.485830,1.2749703870382225,extensive,final,lasso,pca_block,True,COMPLETE
