number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
275,-0.0016559721242364045,2025-12-08 13:43:24.714440,2025-12-08 13:43:26.295042,0 days 00:00:01.580602,0.038767528233041026,0.9977683373203616,extensive,final,elastic,pca_only,True,COMPLETE
276,-163.8027922668029,2025-12-08 13:43:26.295554,2025-12-08 13:43:27.926518,0 days 00:00:01.630964,0.06979350446135815,0.003013625724285516,extensive,final,elastic,pca_only,True,COMPLETE
277,-0.0016559721242364045,2025-12-08 13:43:27.927525,2025-12-08 13:43:29.462433,0 days 00:00:01.534908,0.018813317870804824,0.14549956238107822,extensive,final,elastic,pca_only,True,COMPLETE
278,-0.0016559721242364045,2025-12-08 13:43:29.462433,2025-12-08 13:43:31.029025,0 days 00:00:01.566592,0.011284245696438603,0.20031210181018003,extensive,final,elastic,pca_only,True,COMPLETE
279,-0.0016559721242364045,2025-12-08 13:43:31.029025,2025-12-08 13:43:32.581569,0 days 00:00:01.552544,0.02686995694859969,0.8871396888010079,extensive,final,elastic,pca_only,True,COMPLETE
280,-0.0016559721242364045,2025-12-08 13:43:32.581569,2025-12-08 13:43:34.165186,0 days 00:00:01.583617,0.007695954529709385,0.7599584444398677,extensive,final,elastic,pca_only,True,COMPLETE
281,-0.0016559721242364045,2025-12-08 13:43:34.165186,2025-12-08 13:43:35.775019,0 days 00:00:01.609833,0.059243524245209685,0.566898224985738,extensive,final,elastic,pca_only,True,COMPLETE
282,-55.27616864455012,2025-12-08 13:43:35.775019,2025-12-08 13:43:37.496226,0 days 00:00:01.721207,0.000971703215851579,0.33925840307338284,extensive,final,elastic,pca_only,True,COMPLETE
283,-0.0016559721242364045,2025-12-08 13:43:37.496226,2025-12-08 13:43:39.197988,0 days 00:00:01.701762,0.002637314075274047,0.7442919725419674,extensive,final,elastic,pca_only,True,COMPLETE
284,-0.0016559721242364045,2025-12-08 13:43:39.198994,2025-12-08 13:43:40.732404,0 days 00:00:01.533410,0.04741141215831508,0.17515069580800835,extensive,final,elastic,pca_only,True,COMPLETE
285,-0.0016559721242364045,2025-12-08 13:43:40.732404,2025-12-08 13:43:42.579507,0 days 00:00:01.847103,0.0032088749704290214,0.9148417177392083,extensive,final,elastic,pca_only,True,COMPLETE
286,-0.0016559721242364045,2025-12-08 13:43:42.580519,2025-12-08 13:43:44.149134,0 days 00:00:01.568615,0.014429883552248916,0.4959303917074264,extensive,final,elastic,pca_only,True,COMPLETE
287,-0.0016559721242364045,2025-12-08 13:43:44.149134,2025-12-08 13:43:45.764149,0 days 00:00:01.615015,0.004838084310539314,0.8368208307888996,extensive,final,elastic,pca_only,True,COMPLETE
288,-1971.4168325700473,2025-12-08 13:43:45.764149,2025-12-08 13:43:47.430194,0 days 00:00:01.666045,0.0006873446130173053,0.13415642877544437,extensive,final,elastic,pca_only,True,COMPLETE
289,-0.0016559721242364045,2025-12-08 13:43:47.431246,2025-12-08 13:43:49.198413,0 days 00:00:01.767167,0.09938697039587215,0.6755895627136026,extensive,final,elastic,pca_only,True,COMPLETE
290,-0.0016559721242364045,2025-12-08 13:43:49.199604,2025-12-08 13:43:50.795507,0 days 00:00:01.595903,0.020621405446722606,0.8164210089726016,extensive,final,elastic,pca_only,True,COMPLETE
291,-0.0016559721242364045,2025-12-08 13:43:50.796598,2025-12-08 13:43:52.347109,0 days 00:00:01.550511,0.03666114005254104,0.9557120696032823,extensive,final,elastic,pca_only,True,COMPLETE
292,-68.93436470864884,2025-12-08 13:43:52.347109,2025-12-08 13:43:53.913685,0 days 00:00:01.566576,0.001387601765694382,0.23211213760479765,extensive,final,elastic,pca_only,True,COMPLETE
293,-0.0016559721242364045,2025-12-08 13:43:53.913685,2025-12-08 13:43:55.396767,0 days 00:00:01.483082,0.06974168477874483,0.2793667308151787,extensive,final,elastic,pca_only,True,COMPLETE
294,-0.0016559721242364045,2025-12-08 13:43:55.397416,2025-12-08 13:43:56.963936,0 days 00:00:01.566520,0.03227938063524039,0.07644180659483417,extensive,final,elastic,pca_only,True,COMPLETE
295,-0.0016559721242364045,2025-12-08 13:43:56.963936,2025-12-08 13:43:58.566281,0 days 00:00:01.602345,0.00981470968945362,0.43282825025498406,extensive,final,elastic,pca_only,True,COMPLETE
296,-0.0016559721242364045,2025-12-08 13:43:58.566281,2025-12-08 13:44:00.146924,0 days 00:00:01.580643,0.016067086767969727,0.701040720619301,extensive,final,elastic,pca_only,True,COMPLETE
297,-0.0016559721242364045,2025-12-08 13:44:00.148057,2025-12-08 13:44:01.683170,0 days 00:00:01.535113,0.004030869126139395,0.9328909336563503,extensive,final,elastic,pca_only,True,COMPLETE
298,-0.0016559721242364045,2025-12-08 13:44:01.683170,2025-12-08 13:44:03.297537,0 days 00:00:01.614367,0.0058960464843992475,0.6186003751050074,extensive,final,elastic,pca_only,True,COMPLETE
299,-0.0016559721242364045,2025-12-08 13:44:03.297537,2025-12-08 13:44:04.847668,0 days 00:00:01.550131,0.0788732746291944,0.20185760390534507,extensive,final,elastic,pca_only,True,COMPLETE
