number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
159,-0.0016559721242364045,2025-12-07 17:05:17.271528,2025-12-07 17:05:18.349647,0 days 00:00:01.078119,0.0017887958595167951,medium,COMPLETE
160,0.00038975286267058557,2025-12-07 17:05:18.349647,2025-12-07 17:05:19.450849,0 days 00:00:01.101202,0.00047256844799324345,medium,COMPLETE
161,0.0008897666560903442,2025-12-07 17:05:19.451481,2025-12-07 17:05:20.463474,0 days 00:00:01.011993,0.0006027843926802068,medium,COMPLETE
162,-0.010883263663605888,2025-12-07 17:05:20.463474,2025-12-07 17:05:21.694570,0 days 00:00:01.231096,0.000365324149406213,medium,COMPLETE
163,0.0006874004188915928,2025-12-07 17:05:21.694570,2025-12-07 17:05:22.859933,0 days 00:00:01.165363,0.0005585482155658908,medium,COMPLETE
164,-0.0006325070579154731,2025-12-07 17:05:22.859933,2025-12-07 17:05:24.006726,0 days 00:00:01.146793,0.0008494029331065259,medium,COMPLETE
165,-0.0016559721242364045,2025-12-07 17:05:24.007733,2025-12-07 17:05:25.198988,0 days 00:00:01.191255,0.0012163784678089057,medium,COMPLETE
166,0.000876078967936178,2025-12-07 17:05:25.198988,2025-12-07 17:05:26.307377,0 days 00:00:01.108389,0.0006493572103651,medium,COMPLETE
167,0.0006366161157518683,2025-12-07 17:05:26.307377,2025-12-07 17:05:27.389913,0 days 00:00:01.082536,0.0006936864935362001,medium,COMPLETE
168,-0.0015593332370270236,2025-12-07 17:05:27.389913,2025-12-07 17:05:28.317764,0 days 00:00:00.927851,0.00096738108756463,medium,COMPLETE
169,-0.0016559721242364045,2025-12-07 17:05:28.317764,2025-12-07 17:05:29.365024,0 days 00:00:01.047260,0.20727089489585543,medium,COMPLETE
170,0.0006040015310662487,2025-12-07 17:05:29.365370,2025-12-07 17:05:30.416759,0 days 00:00:01.051389,0.0004960004774167303,medium,COMPLETE
171,0.0008800945452897743,2025-12-07 17:05:30.417793,2025-12-07 17:05:31.483517,0 days 00:00:01.065724,0.0005997115740345303,medium,COMPLETE
172,0.0008260128885471488,2025-12-07 17:05:31.484518,2025-12-07 17:05:32.518111,0 days 00:00:01.033593,0.0006643608071910893,medium,COMPLETE
173,-0.0060480360449556665,2025-12-07 17:05:32.519111,2025-12-07 17:05:33.657464,0 days 00:00:01.138353,0.00039670423395478887,medium,COMPLETE
174,0.000743391588401828,2025-12-07 17:05:33.657464,2025-12-07 17:05:34.750195,0 days 00:00:01.092731,0.0005707336735280828,medium,COMPLETE
175,-0.000688953057826717,2025-12-07 17:05:34.750195,2025-12-07 17:05:35.787225,0 days 00:00:01.037030,0.0008560671520946446,medium,COMPLETE
176,-0.0005049478963856288,2025-12-07 17:05:35.789071,2025-12-07 17:05:36.846325,0 days 00:00:01.057254,0.00045482798543772707,medium,COMPLETE
177,-0.015182478170137589,2025-12-07 17:05:36.848074,2025-12-07 17:05:38.053464,0 days 00:00:01.205390,0.0003400506534620322,medium,COMPLETE
