number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
149,-0.32184314125880026,2025-12-07 16:32:19.987256,2025-12-07 16:32:20.215449,0 days 00:00:00.228193,414.50104905987484,simple,COMPLETE
150,-0.11931449032147978,2025-12-07 16:32:20.216459,2025-12-07 16:32:20.445761,0 days 00:00:00.229302,999.0508601182426,simple,COMPLETE
151,-0.16739273434110738,2025-12-07 16:32:20.445761,2025-12-07 16:32:20.679618,0 days 00:00:00.233857,741.690886211796,simple,COMPLETE
152,-0.12583084015012158,2025-12-07 16:32:20.679618,2025-12-07 16:32:20.897209,0 days 00:00:00.217591,953.3116108379115,simple,COMPLETE
153,-0.23324188646976038,2025-12-07 16:32:20.897209,2025-12-07 16:32:21.132218,0 days 00:00:00.235009,553.2990325933272,simple,COMPLETE
154,-0.18255647659918894,2025-12-07 16:32:21.132218,2025-12-07 16:32:21.364459,0 days 00:00:00.232241,687.1837673067986,simple,COMPLETE
155,-0.2481849761405229,2025-12-07 16:32:21.364970,2025-12-07 16:32:21.601829,0 days 00:00:00.236859,523.5412469038753,simple,COMPLETE
156,-0.42554266717885647,2025-12-07 16:32:21.601829,2025-12-07 16:32:21.827181,0 days 00:00:00.225352,321.0499882875499,simple,COMPLETE
157,-0.1255829309523632,2025-12-07 16:32:21.827181,2025-12-07 16:32:22.063927,0 days 00:00:00.236746,954.968968984218,simple,COMPLETE
158,-0.1721080489583541,2025-12-07 16:32:22.064936,2025-12-07 16:32:22.299382,0 days 00:00:00.234446,723.7835332253625,simple,COMPLETE
159,-0.2906762439785509,2025-12-07 16:32:22.299896,2025-12-07 16:32:22.531627,0 days 00:00:00.231731,454.4350535504461,simple,COMPLETE
160,-0.12354085726062276,2025-12-07 16:32:22.532708,2025-12-07 16:32:22.762924,0 days 00:00:00.230216,968.8615271946389,simple,COMPLETE
161,-0.1833191294463341,2025-12-07 16:32:22.762924,2025-12-07 16:32:22.998088,0 days 00:00:00.235164,684.6644433017955,simple,COMPLETE
162,-27.29512820747729,2025-12-07 16:32:22.998088,2025-12-07 16:32:23.234252,0 days 00:00:00.236164,0.03193912773814254,simple,COMPLETE
163,-0.12106336586233864,2025-12-07 16:32:23.234252,2025-12-07 16:32:23.467068,0 days 00:00:00.232816,986.3148332512491,simple,COMPLETE
164,-0.24021439199647987,2025-12-07 16:32:23.467068,2025-12-07 16:32:23.687369,0 days 00:00:00.220301,538.9903269674091,simple,COMPLETE
165,-0.18081795396832923,2025-12-07 16:32:23.687369,2025-12-07 16:32:23.916158,0 days 00:00:00.228789,693.0005180869325,simple,COMPLETE
166,-0.3669601597979882,2025-12-07 16:32:23.917338,2025-12-07 16:32:24.149634,0 days 00:00:00.232296,367.8499935715338,simple,COMPLETE
167,-0.16284179161472148,2025-12-07 16:32:24.150140,2025-12-07 16:32:24.377629,0 days 00:00:00.227489,759.8904066359578,simple,COMPLETE
168,-0.12343484019518525,2025-12-07 16:32:24.377629,2025-12-07 16:32:24.614664,0 days 00:00:00.237035,969.5947202668872,simple,COMPLETE
169,-18.502775710975282,2025-12-07 16:32:24.615172,2025-12-07 16:32:24.835752,0 days 00:00:00.220580,4.396971508374938,simple,COMPLETE
170,-0.12128631022734677,2025-12-07 16:32:24.836787,2025-12-07 16:32:25.065807,0 days 00:00:00.229020,984.7164363280195,simple,COMPLETE
171,-0.2472414376319565,2025-12-07 16:32:25.066318,2025-12-07 16:32:25.287417,0 days 00:00:00.221099,525.3222635583114,simple,COMPLETE
172,-0.1210934134308957,2025-12-07 16:32:25.287417,2025-12-07 16:32:25.515508,0 days 00:00:00.228091,986.099080474234,simple,COMPLETE
173,-0.1229175706997605,2025-12-07 16:32:25.516015,2025-12-07 16:32:25.732513,0 days 00:00:00.216498,973.1893227687951,simple,COMPLETE
174,-0.12027247611635687,2025-12-07 16:32:25.733521,2025-12-07 16:32:25.945792,0 days 00:00:00.212271,992.0306643519132,simple,COMPLETE
175,-0.2118850380149433,2025-12-07 16:32:25.945792,2025-12-07 16:32:26.166594,0 days 00:00:00.220802,602.4896268243482,simple,COMPLETE
176,-0.32300481504019435,2025-12-07 16:32:26.166594,2025-12-07 16:32:26.384595,0 days 00:00:00.218001,413.1499030293608,simple,COMPLETE
177,-0.1851765425285492,2025-12-07 16:32:26.384595,2025-12-07 16:32:26.596264,0 days 00:00:00.211669,678.6093959292705,simple,COMPLETE
178,-0.12080061471142378,2025-12-07 16:32:26.596264,2025-12-07 16:32:26.814155,0 days 00:00:00.217891,988.2058437199753,simple,COMPLETE
179,-0.256258522775596,2025-12-07 16:32:26.815560,2025-12-07 16:32:27.032579,0 days 00:00:00.217019,508.79528446896813,simple,COMPLETE
180,-0.47389506988387536,2025-12-07 16:32:27.033586,2025-12-07 16:32:27.248073,0 days 00:00:00.214487,290.589089524517,simple,COMPLETE
181,-0.17173166430912437,2025-12-07 16:32:27.248073,2025-12-07 16:32:27.454315,0 days 00:00:00.206242,725.1792323224288,simple,COMPLETE
182,-0.12323602183160694,2025-12-07 16:32:27.454315,2025-12-07 16:32:27.682547,0 days 00:00:00.228232,970.9729467255924,simple,COMPLETE
