number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
124,0.0010186175330162046,2025-12-07 17:23:42.927654,2025-12-07 17:23:43.128262,0 days 00:00:00.200608,0.0006046331945494113,0.946339496862512,none,COMPLETE
125,0.0009706574894888057,2025-12-07 17:23:43.128262,2025-12-07 17:23:43.327420,0 days 00:00:00.199158,0.0006147696584401699,0.9525096970600687,none,COMPLETE
126,-0.001098854052719626,2025-12-07 17:23:43.327420,2025-12-07 17:23:43.527088,0 days 00:00:00.199668,0.0010014004097380971,0.8927771381992611,none,COMPLETE
127,-0.0007668493823613787,2025-12-07 17:23:43.529149,2025-12-07 17:23:43.729284,0 days 00:00:00.200135,0.00046809892024630317,0.9315186495435696,none,COMPLETE
128,0.0011143020050955466,2025-12-07 17:23:43.731827,2025-12-07 17:23:43.927606,0 days 00:00:00.195779,0.0005451861027511862,0.9678589768738607,none,COMPLETE
129,-0.006100151278484438,2025-12-07 17:23:43.927606,2025-12-07 17:23:44.127375,0 days 00:00:00.199769,0.00032955333566682,0.998224140213433,none,COMPLETE
130,-0.002267381663636381,2025-12-07 17:23:44.127375,2025-12-07 17:23:44.326495,0 days 00:00:00.199120,0.00039730748699838385,0.9742807167127887,none,COMPLETE
131,0.0009031609278817113,2025-12-07 17:23:44.326495,2025-12-07 17:23:44.529340,0 days 00:00:00.202845,0.000545996547958061,0.9399495644436011,none,COMPLETE
132,0.0009235700764632279,2025-12-07 17:23:44.529340,2025-12-07 17:23:44.728690,0 days 00:00:00.199350,0.0006545585791542781,0.9136598056124138,none,COMPLETE
133,7.99358081722638e-05,2025-12-07 17:23:44.731224,2025-12-07 17:23:44.928872,0 days 00:00:00.197648,0.0004901989791046522,0.9552546515419195,none,COMPLETE
134,-0.0016399081495562424,2025-12-07 17:23:44.928872,2025-12-07 17:23:45.127223,0 days 00:00:00.198351,0.0011247135904091485,0.8777249164578256,none,COMPLETE
135,-0.030284363847808304,2025-12-07 17:23:45.129890,2025-12-07 17:23:45.406912,0 days 00:00:00.277022,0.0008817802292536676,0.252254217350417,none,COMPLETE
136,-0.8946039307669763,2025-12-07 17:23:45.408672,2025-12-07 17:23:45.629429,0 days 00:00:00.220757,2.7236173404178103e-05,0.8530798605092514,none,COMPLETE
137,0.0010975344036500505,2025-12-07 17:23:45.629429,2025-12-07 17:23:45.830221,0 days 00:00:00.200792,0.0005800753934254596,0.9074568867240923,none,COMPLETE
138,-0.002450288116591426,2025-12-07 17:23:45.830221,2025-12-07 17:23:46.028940,0 days 00:00:00.198719,0.00038405225899374693,0.9813818219671955,none,COMPLETE
139,0.00047629895909488223,2025-12-07 17:23:46.028940,2025-12-07 17:23:46.228613,0 days 00:00:00.199673,0.0007606006985534992,0.9101352526438273,none,COMPLETE
140,0.001160038902818868,2025-12-07 17:23:46.228613,2025-12-07 17:23:46.427823,0 days 00:00:00.199210,0.0005638426406674582,0.9496500349069318,none,COMPLETE
141,0.0010720887944395037,2025-12-07 17:23:46.429753,2025-12-07 17:23:46.628174,0 days 00:00:00.198421,0.0005807146709044866,0.9570181284412976,none,COMPLETE
142,0.001067282636215509,2025-12-07 17:23:46.630699,2025-12-07 17:23:46.828061,0 days 00:00:00.197362,0.0005810898929956784,0.9580767839765923,none,COMPLETE
143,0.0005600661262028517,2025-12-07 17:23:46.828572,2025-12-07 17:23:47.028049,0 days 00:00:00.199477,0.0005154044532122835,0.9584635931239518,none,COMPLETE
144,-0.011038250533686936,2025-12-07 17:23:47.031070,2025-12-07 17:23:47.227387,0 days 00:00:00.196317,0.00029632078501568726,0.999146788559075,none,COMPLETE
