number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
178,0.0010741619167602412,2025-12-07 17:00:10.371874,2025-12-07 17:00:10.588788,0 days 00:00:00.216914,0.0005517499862384856,simple,COMPLETE
179,-0.015155841953742274,2025-12-07 17:00:10.604340,2025-12-07 17:00:10.812420,0 days 00:00:00.208080,0.00026270026491492527,simple,COMPLETE
180,-0.0016252198647196032,2025-12-07 17:00:10.813420,2025-12-07 17:00:11.013806,0 days 00:00:00.200386,0.0009812449132786966,simple,COMPLETE
181,0.0010986416899837481,2025-12-07 17:00:11.015875,2025-12-07 17:00:11.227054,0 days 00:00:00.211179,0.0005433260278836318,simple,COMPLETE
182,0.0008416360280699328,2025-12-07 17:00:11.227054,2025-12-07 17:00:11.330302,0 days 00:00:00.103248,0.00046908749199464276,simple,COMPLETE
183,0.0001168044459936383,2025-12-07 17:00:11.331308,2025-12-07 17:00:11.541813,0 days 00:00:00.210505,0.0007473474240218193,simple,COMPLETE
184,-0.002981192124671369,2025-12-07 17:00:11.542817,2025-12-07 17:00:11.759274,0 days 00:00:00.216457,0.00036739709822733934,simple,COMPLETE
185,0.0010316096142521196,2025-12-07 17:00:11.761167,2025-12-07 17:00:11.978846,0 days 00:00:00.217679,0.0005690761434773891,simple,COMPLETE
186,-0.008768378262396922,2025-12-07 17:00:11.981576,2025-12-07 17:00:12.183584,0 days 00:00:00.202008,0.00030564685426606985,simple,COMPLETE
187,0.0007569715137252242,2025-12-07 17:00:12.183584,2025-12-07 17:00:12.384457,0 days 00:00:00.200873,0.00046552516851001383,simple,COMPLETE
188,0.0005323793870624834,2025-12-07 17:00:12.386358,2025-12-07 17:00:12.589534,0 days 00:00:00.203176,0.0006910286682924609,simple,COMPLETE
189,0.0011086701774045693,2025-12-07 17:00:12.589534,2025-12-07 17:00:12.806938,0 days 00:00:00.217404,0.0005389830386174501,simple,COMPLETE
190,-0.002215599484145403,2025-12-07 17:00:12.808664,2025-12-07 17:00:13.025369,0 days 00:00:00.216705,0.0003910280849564469,simple,COMPLETE
191,0.0011190008792973567,2025-12-07 17:00:13.027428,2025-12-07 17:00:13.226400,0 days 00:00:00.198972,0.0005336348597787742,simple,COMPLETE
192,-0.0004223076114175939,2025-12-07 17:00:13.226400,2025-12-07 17:00:13.440865,0 days 00:00:00.214465,0.0008234828660361725,simple,COMPLETE
193,0.0011042458353230182,2025-12-07 17:00:13.442595,2025-12-07 17:00:13.637651,0 days 00:00:00.195056,0.0005409797861746072,simple,COMPLETE
194,0.0008343487918415585,2025-12-07 17:00:13.638655,2025-12-07 17:00:13.841192,0 days 00:00:00.202537,0.0006222738861362005,simple,COMPLETE
195,0.0009061418564688303,2025-12-07 17:00:13.841826,2025-12-07 17:00:14.060019,0 days 00:00:00.218193,0.00047200178413935327,simple,COMPLETE
196,-0.0024182449409759035,2025-12-07 17:00:14.061198,2025-12-07 17:00:14.276099,0 days 00:00:00.214901,0.0003840143922582028,simple,COMPLETE
197,-0.0016559721242364045,2025-12-07 17:00:14.277431,2025-12-07 17:00:14.481062,0 days 00:00:00.203631,0.001213726561624962,simple,COMPLETE
198,-7.79702814568406e-06,2025-12-07 17:00:14.482064,2025-12-07 17:00:14.685041,0 days 00:00:00.202977,0.0007657877761097805,simple,COMPLETE
199,-0.009187583359430448,2025-12-07 17:00:14.685041,2025-12-07 17:00:14.886654,0 days 00:00:00.201613,0.0003024198841267846,simple,COMPLETE
200,0.0010843326555020072,2025-12-07 17:00:14.886654,2025-12-07 17:00:15.088999,0 days 00:00:00.202345,0.0005486188610264785,simple,COMPLETE
201,0.000880181677440454,2025-12-07 17:00:15.088999,2025-12-07 17:00:15.295635,0 days 00:00:00.206636,0.00047080553760355903,simple,COMPLETE
202,0.000796651105354503,2025-12-07 17:00:15.295635,2025-12-07 17:00:15.507373,0 days 00:00:00.211738,0.0006331577248441305,simple,COMPLETE
203,-0.0021220587307519967,2025-12-07 17:00:15.508378,2025-12-07 17:00:15.713089,0 days 00:00:00.204711,0.00039441390635227153,simple,COMPLETE
204,-0.0010859862272816951,2025-12-07 17:00:15.713089,2025-12-07 17:00:15.925479,0 days 00:00:00.212390,0.0008974461459617986,simple,COMPLETE
205,0.0011303371675484009,2025-12-07 17:00:15.925984,2025-12-07 17:00:16.142037,0 days 00:00:00.216053,0.0005257282008498635,simple,COMPLETE
206,0.0007130322380584827,2025-12-07 17:00:16.143048,2025-12-07 17:00:16.346707,0 days 00:00:00.203659,0.0006541788141510366,simple,COMPLETE
207,0.0011290769722073213,2025-12-07 17:00:16.348721,2025-12-07 17:00:16.559636,0 days 00:00:00.210915,0.0005267708605377869,simple,COMPLETE
208,-0.00472135779340203,2025-12-07 17:00:16.561569,2025-12-07 17:00:16.775123,0 days 00:00:00.213554,0.0003443652094404083,simple,COMPLETE
209,-0.0001974623446836151,2025-12-07 17:00:16.775662,2025-12-07 17:00:16.980996,0 days 00:00:00.205334,0.00043585614029161224,simple,COMPLETE
210,-6.000868652988878e-06,2025-12-07 17:00:16.981828,2025-12-07 17:00:17.183008,0 days 00:00:00.201180,0.0007655132123744094,simple,COMPLETE
211,0.001103574244732915,2025-12-07 17:00:17.183008,2025-12-07 17:00:17.281180,0 days 00:00:00.098172,0.0005412705608056024,simple,COMPLETE
212,0.0011328592965694033,2025-12-07 17:00:17.282219,2025-12-07 17:00:17.496038,0 days 00:00:00.213819,0.0005151527201895017,simple,COMPLETE
213,0.0007629409123465954,2025-12-07 17:00:17.496038,2025-12-07 17:00:17.699436,0 days 00:00:00.203398,0.0006420665911807598,simple,COMPLETE
214,-0.0002993950402332783,2025-12-07 17:00:17.699436,2025-12-07 17:00:17.910936,0 days 00:00:00.211500,0.00043333808461963375,simple,COMPLETE
215,-0.009895534751041324,2025-12-07 17:00:17.912216,2025-12-07 17:00:18.119485,0 days 00:00:00.207269,0.00029715835298250613,simple,COMPLETE
216,0.001127669297171674,2025-12-07 17:00:18.121134,2025-12-07 17:00:18.324557,0 days 00:00:00.203423,0.0005278865475967644,simple,COMPLETE
217,-0.0016559721242364045,2025-12-07 17:00:18.327891,2025-12-07 17:00:18.541885,0 days 00:00:00.213994,0.000999685077684451,simple,COMPLETE
218,0.0004502513169859501,2025-12-07 17:00:18.542890,2025-12-07 17:00:18.760126,0 days 00:00:00.217236,0.0007047017820144369,simple,COMPLETE
219,-0.001304528141361394,2025-12-07 17:00:18.760638,2025-12-07 17:00:18.964906,0 days 00:00:00.204268,0.0004121029207715754,simple,COMPLETE
220,0.0011349991344112853,2025-12-07 17:00:18.966706,2025-12-07 17:00:19.159838,0 days 00:00:00.193132,0.0005208577192052569,simple,COMPLETE
221,0.0011331377786236718,2025-12-07 17:00:19.171551,2025-12-07 17:00:19.377984,0 days 00:00:00.206433,0.000523083112501514,simple,COMPLETE
222,0.0011066353502028337,2025-12-07 17:00:19.377984,2025-12-07 17:00:19.588708,0 days 00:00:00.210724,0.0005399156726971576,simple,COMPLETE
223,0.0008074577258312768,2025-12-07 17:00:19.588708,2025-12-07 17:00:19.794042,0 days 00:00:00.205334,0.0006301511552153589,simple,COMPLETE
224,-0.002897551832838611,2025-12-07 17:00:19.794042,2025-12-07 17:00:20.011786,0 days 00:00:00.217744,0.00036981047263733344,simple,COMPLETE
225,0.001065216366741506,2025-12-07 17:00:20.015792,2025-12-07 17:00:20.226779,0 days 00:00:00.210987,0.00048012929730281614,simple,COMPLETE
226,-0.000292589291940278,2025-12-07 17:00:20.227574,2025-12-07 17:00:20.443579,0 days 00:00:00.216005,0.0008064926618525998,simple,COMPLETE
227,0.0010717351291700261,2025-12-07 17:00:20.445574,2025-12-07 17:00:20.661276,0 days 00:00:00.215702,0.0005524678499298781,simple,COMPLETE
228,-0.005281190343885152,2025-12-07 17:00:20.661276,2025-12-07 17:00:20.902037,0 days 00:00:00.240761,0.000338111890076449,simple,COMPLETE
229,-8.709577475648118e-05,2025-12-07 17:00:20.903044,2025-12-07 17:00:21.120163,0 days 00:00:00.217119,0.0004386789983593153,simple,COMPLETE
230,0.0006296766984291343,2025-12-07 17:00:21.120163,2025-12-07 17:00:21.339083,0 days 00:00:00.218920,0.0006722876618410576,simple,COMPLETE
231,0.0011151133370785142,2025-12-07 17:00:21.339083,2025-12-07 17:00:21.559574,0 days 00:00:00.220491,0.0005056780600179125,simple,COMPLETE
232,0.001129471029472695,2025-12-07 17:00:21.559574,2025-12-07 17:00:21.777038,0 days 00:00:00.217464,0.0005129717192815062,simple,COMPLETE
233,0.00028616363054412286,2025-12-07 17:00:21.777038,2025-12-07 17:00:21.993831,0 days 00:00:00.216793,0.00044914900178305345,simple,COMPLETE
234,0.0006395284300365992,2025-12-07 17:00:21.993831,2025-12-07 17:00:22.211761,0 days 00:00:00.217930,0.0006702605586641909,simple,COMPLETE
235,-0.0023466299226673204,2025-12-07 17:00:22.213392,2025-12-07 17:00:22.433901,0 days 00:00:00.220509,0.0003863766983906458,simple,COMPLETE
236,0.0011350148011312806,2025-12-07 17:00:22.433901,2025-12-07 17:00:22.651622,0 days 00:00:00.217721,0.0005208371354584591,simple,COMPLETE
237,-0.0007250393004484268,2025-12-07 17:00:22.651622,2025-12-07 17:00:22.860554,0 days 00:00:00.208932,0.000860268008985906,simple,COMPLETE
238,-0.017275075821720682,2025-12-07 17:00:22.861064,2025-12-07 17:00:23.076730,0 days 00:00:00.215666,0.00025090071931786555,simple,COMPLETE
239,0.0011316934355251422,2025-12-07 17:00:23.077737,2025-12-07 17:00:23.304204,0 days 00:00:00.226467,0.0005245379137849874,simple,COMPLETE
240,0.0006241873095642984,2025-12-07 17:00:23.304204,2025-12-07 17:00:23.511535,0 days 00:00:00.207331,0.00046040912893697704,simple,COMPLETE
241,0.001040234834013461,2025-12-07 17:00:23.511535,2025-12-07 17:00:23.746442,0 days 00:00:00.234907,0.0005652218738854803,simple,COMPLETE
242,0.0009662683146707632,2025-12-07 17:00:23.746442,2025-12-07 17:00:23.948828,0 days 00:00:00.202386,0.0005906404095611448,simple,COMPLETE
243,-0.006146819232613399,2025-12-07 17:00:23.948828,2025-12-07 17:00:24.167189,0 days 00:00:00.218361,0.00032890963939083304,simple,COMPLETE
244,0.0006351573414995112,2025-12-07 17:00:24.167189,2025-12-07 17:00:24.385871,0 days 00:00:00.218682,0.00046081329365631505,simple,COMPLETE
245,0.00013547952387156967,2025-12-07 17:00:24.385871,2025-12-07 17:00:24.594340,0 days 00:00:00.208469,0.0007451661393318551,simple,COMPLETE
246,-0.0023478307552813327,2025-12-07 17:00:24.594340,2025-12-07 17:00:24.809902,0 days 00:00:00.215562,0.00038633370989827026,simple,COMPLETE
247,0.001076315876622158,2025-12-07 17:00:24.813516,2025-12-07 17:00:25.027232,0 days 00:00:00.213716,0.0005511041162408223,simple,COMPLETE
248,0.0008253990372148282,2025-12-07 17:00:25.028205,2025-12-07 17:00:25.231566,0 days 00:00:00.203361,0.0006249646664775295,simple,COMPLETE
249,0.0006301067002988011,2025-12-07 17:00:25.232889,2025-12-07 17:00:25.441998,0 days 00:00:00.209109,0.00046062683778058406,simple,COMPLETE
250,-9.400639434346363e-05,2025-12-07 17:00:25.443798,2025-12-07 17:00:25.652908,0 days 00:00:00.209110,0.0007786764063461864,simple,COMPLETE
251,-0.004225842734095912,2025-12-07 17:00:25.653938,2025-12-07 17:00:25.857325,0 days 00:00:00.203387,0.0003497348073864136,simple,COMPLETE
252,0.0011228721877672616,2025-12-07 17:00:25.858330,2025-12-07 17:00:26.075073,0 days 00:00:00.216743,0.00048573561995867966,simple,COMPLETE
253,-0.0016559721242364045,2025-12-07 17:00:26.076085,2025-12-07 17:00:26.277180,0 days 00:00:00.201095,0.008922964683172318,simple,COMPLETE
254,0.0007970565338051664,2025-12-07 17:00:26.278036,2025-12-07 17:00:26.495860,0 days 00:00:00.217824,0.0004671783063324963,simple,COMPLETE
255,0.000626588839191422,2025-12-07 17:00:26.498087,2025-12-07 17:00:26.598517,0 days 00:00:00.100430,0.0006729175236384444,simple,COMPLETE
256,-0.012154339579515097,2025-12-07 17:00:26.599517,2025-12-07 17:00:26.809977,0 days 00:00:00.210460,0.00028134777525389145,simple,COMPLETE
257,-0.0023165685139957537,2025-12-07 17:00:26.812085,2025-12-07 17:00:27.026542,0 days 00:00:00.214457,0.00038743177923151437,simple,COMPLETE
258,-0.001432468493484403,2025-12-07 17:00:27.028479,2025-12-07 17:00:27.229042,0 days 00:00:00.200563,0.000946615493550163,simple,COMPLETE
259,-0.0016559721242364045,2025-12-07 17:00:27.229042,2025-12-07 17:00:27.445622,0 days 00:00:00.216580,0.9130786459609601,simple,COMPLETE
260,0.0011109752195512061,2025-12-07 17:00:27.446588,2025-12-07 17:00:27.651927,0 days 00:00:00.205339,0.0005378809752610368,simple,COMPLETE
261,0.00029606976919579103,2025-12-07 17:00:27.653932,2025-12-07 17:00:27.854559,0 days 00:00:00.200627,0.0007253930409748185,simple,COMPLETE
262,-0.0009082610525819416,2025-12-07 17:00:27.854559,2025-12-07 17:00:28.078199,0 days 00:00:00.223640,0.00041997338583843805,simple,COMPLETE
263,-0.007633777980182203,2025-12-07 17:00:28.079206,2025-12-07 17:00:28.292887,0 days 00:00:00.213681,0.0003149051642623388,simple,COMPLETE
264,0.0010450083247736848,2025-12-07 17:00:28.294715,2025-12-07 17:00:28.505012,0 days 00:00:00.210297,0.0005628875138232385,simple,COMPLETE
265,0.0011171723223889485,2025-12-07 17:00:28.507105,2025-12-07 17:00:28.732334,0 days 00:00:00.225229,0.0005067304613549298,simple,COMPLETE
266,2.4819502534597266e-05,2025-12-07 17:00:28.741830,2025-12-07 17:00:28.961176,0 days 00:00:00.219346,0.00044165615858100343,simple,COMPLETE
267,0.0006819120575671059,2025-12-07 17:00:28.961687,2025-12-07 17:00:29.167352,0 days 00:00:00.205665,0.0006612100634233051,simple,COMPLETE
268,-0.0009033527223537563,2025-12-07 17:00:29.167352,2025-12-07 17:00:29.377537,0 days 00:00:00.210185,0.0008793021657558954,simple,COMPLETE
269,-0.0016559721242364045,2025-12-07 17:00:29.378479,2025-12-07 17:00:29.583171,0 days 00:00:00.204692,0.2340174732220729,simple,COMPLETE
270,-0.003853331122368816,2025-12-07 17:00:29.584170,2025-12-07 17:00:29.794781,0 days 00:00:00.210611,0.00035400627574464085,simple,COMPLETE
271,-0.0016559721242364045,2025-12-07 17:00:29.794781,2025-12-07 17:00:30.009839,0 days 00:00:00.215058,0.00572105735406738,simple,COMPLETE
272,0.0011192285123623098,2025-12-07 17:00:30.010349,2025-12-07 17:00:30.218046,0 days 00:00:00.207697,0.0005076527311090303,simple,COMPLETE
273,0.0011077990680025869,2025-12-07 17:00:30.220052,2025-12-07 17:00:30.428718,0 days 00:00:00.208666,0.0004888780395498288,simple,COMPLETE
274,-0.013843793582249778,2025-12-07 17:00:30.430438,2025-12-07 17:00:30.638530,0 days 00:00:00.208092,0.00027053681678107673,simple,COMPLETE
275,0.0006132027667402248,2025-12-07 17:00:30.639436,2025-12-07 17:00:30.840611,0 days 00:00:00.201175,0.0006756187030278577,simple,COMPLETE
276,-0.0016559721242364045,2025-12-07 17:00:30.842117,2025-12-07 17:00:31.061277,0 days 00:00:00.219160,0.0010812304467468531,simple,COMPLETE
277,-0.0019148017263482808,2025-12-07 17:00:31.062175,2025-12-07 17:00:31.292788,0 days 00:00:00.230613,0.00040104744106973686,simple,COMPLETE
278,0.001114848465345523,2025-12-07 17:00:31.294342,2025-12-07 17:00:31.512147,0 days 00:00:00.217805,0.0005359251558422283,simple,COMPLETE
279,-0.0016559721242364045,2025-12-07 17:00:31.513318,2025-12-07 17:00:31.715350,0 days 00:00:00.202032,0.060080837752446076,simple,COMPLETE
280,-0.026478804000625633,2025-12-07 17:00:31.715845,2025-12-07 17:00:31.919070,0 days 00:00:00.203225,0.00022210715327847922,simple,COMPLETE
281,-0.004937972971464625,2025-12-07 17:00:31.921835,2025-12-07 17:00:32.016532,0 days 00:00:00.094697,0.000341993300967824,simple,COMPLETE
282,0.0007276052780490113,2025-12-07 17:00:32.016532,2025-12-07 17:00:32.215992,0 days 00:00:00.199460,0.000650758632109558,simple,COMPLETE
283,0.000203618966526542,2025-12-07 17:00:32.217248,2025-12-07 17:00:32.429370,0 days 00:00:00.212122,0.000446689678909239,simple,COMPLETE
284,-0.0003949057491476893,2025-12-07 17:00:32.429370,2025-12-07 17:00:32.644676,0 days 00:00:00.215306,0.000819962503927259,simple,COMPLETE
285,-0.0016559721242364045,2025-12-07 17:00:32.645682,2025-12-07 17:00:32.855355,0 days 00:00:00.209673,0.02023662727457843,simple,COMPLETE
286,0.0011162080254598268,2025-12-07 17:00:32.855859,2025-12-07 17:00:33.062828,0 days 00:00:00.206969,0.0005351959638852268,simple,COMPLETE
287,0.0008169378567517797,2025-12-07 17:00:33.062828,2025-12-07 17:00:33.279294,0 days 00:00:00.216466,0.0006274406657233455,simple,COMPLETE
288,-0.0023295119241738917,2025-12-07 17:00:33.280209,2025-12-07 17:00:33.495201,0 days 00:00:00.214992,0.00038698065061795603,simple,COMPLETE
289,-0.00031799708315990066,2025-12-07 17:00:33.496900,2025-12-07 17:00:33.710759,0 days 00:00:00.213859,0.0008098874367978688,simple,COMPLETE
290,-0.010058472706233538,2025-12-07 17:00:33.713255,2025-12-07 17:00:33.928312,0 days 00:00:00.215057,0.0002959775557007493,simple,COMPLETE
291,0.0011118214513378133,2025-12-07 17:00:33.929161,2025-12-07 17:00:34.151988,0 days 00:00:00.222827,0.0005040627134935807,simple,COMPLETE
292,-0.0016559721242364045,2025-12-07 17:00:34.152991,2025-12-07 17:00:34.350311,0 days 00:00:00.197320,0.001058883783332086,simple,COMPLETE
293,-0.0014365451775256721,2025-12-07 17:00:34.352734,2025-12-07 17:00:34.563165,0 days 00:00:00.210431,0.0004096100953513489,simple,COMPLETE
294,0.0009548097776213016,2025-12-07 17:00:34.564171,2025-12-07 17:00:34.666949,0 days 00:00:00.102778,0.0005939460300125506,simple,COMPLETE
295,0.00019169045192668488,2025-12-07 17:00:34.667954,2025-12-07 17:00:34.872250,0 days 00:00:00.204296,0.0007385140047264503,simple,COMPLETE
296,0.0011165108362562275,2025-12-07 17:00:34.873257,2025-12-07 17:00:35.075931,0 days 00:00:00.202674,0.000506371556792199,simple,COMPLETE
297,-0.004750353371655007,2025-12-07 17:00:35.077682,2025-12-07 17:00:35.293655,0 days 00:00:00.215973,0.00034406048842555985,simple,COMPLETE
298,0.0009021047970771597,2025-12-07 17:00:35.295077,2025-12-07 17:00:35.512142,0 days 00:00:00.217065,0.00047181355536101257,simple,COMPLETE
299,0.0007526715753476779,2025-12-07 17:00:35.513874,2025-12-07 17:00:35.715611,0 days 00:00:00.201737,0.0006446549192483312,simple,COMPLETE
