number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
139,-0.0016559721242364045,2025-12-07 17:01:18.142273,2025-12-07 17:01:18.468973,0 days 00:00:00.326700,0.0010913425103280128,simple2,COMPLETE
140,-0.0007821942285376841,2025-12-07 17:01:18.468973,2025-12-07 17:01:18.796238,0 days 00:00:00.327265,0.0008037147268196716,simple2,COMPLETE
141,6.616973138036848e-05,2025-12-07 17:01:18.797747,2025-12-07 17:01:19.109918,0 days 00:00:00.312171,0.0005444388925115286,simple2,COMPLETE
142,0.00013858050059933902,2025-12-07 17:01:19.109918,2025-12-07 17:01:19.435944,0 days 00:00:00.326026,0.0005643714750252366,simple2,COMPLETE
143,-0.0039023592575317956,2025-12-07 17:01:19.435944,2025-12-07 17:01:19.749883,0 days 00:00:00.313939,0.0003989614247088133,simple2,COMPLETE
144,-0.0016559721242364045,2025-12-07 17:01:19.749883,2025-12-07 17:01:20.058253,0 days 00:00:00.308370,3.9629313768031795,simple2,COMPLETE
145,0.00017783612754940226,2025-12-07 17:01:20.058253,2025-12-07 17:01:20.344995,0 days 00:00:00.286742,0.0005779539684798381,simple2,COMPLETE
146,-0.011178770642751412,2025-12-07 17:01:20.345996,2025-12-07 17:01:20.672314,0 days 00:00:00.326318,0.0003219033759403466,simple2,COMPLETE
147,-0.0010053970181642669,2025-12-07 17:01:20.673317,2025-12-07 17:01:21.008267,0 days 00:00:00.334950,0.0008491169520660699,simple2,COMPLETE
148,-0.0003154363475253996,2025-12-07 17:01:21.008267,2025-12-07 17:01:21.329823,0 days 00:00:00.321556,0.000463567894741749,simple2,COMPLETE
149,-0.0016559721242364045,2025-12-07 17:01:21.330330,2025-12-07 17:01:21.625433,0 days 00:00:00.295103,0.001132986376585013,simple2,COMPLETE
150,-0.0001331787831252429,2025-12-07 17:01:21.625433,2025-12-07 17:01:21.922610,0 days 00:00:00.297177,0.0006669806489004696,simple2,COMPLETE
151,0.00016507600268189648,2025-12-07 17:01:21.922610,2025-12-07 17:01:22.218912,0 days 00:00:00.296302,0.0005730165031134959,simple2,COMPLETE
152,-0.004261539921459871,2025-12-07 17:01:22.218912,2025-12-07 17:01:22.516176,0 days 00:00:00.297264,0.00039281735119481504,simple2,COMPLETE
153,4.409097857786352e-05,2025-12-07 17:01:22.517180,2025-12-07 17:01:22.812470,0 days 00:00:00.295290,0.000539868879734142,simple2,COMPLETE
154,-0.0007218327014974305,2025-12-07 17:01:22.812470,2025-12-07 17:01:23.105541,0 days 00:00:00.293071,0.0007910416840687086,simple2,COMPLETE
155,0.00014740845238359057,2025-12-07 17:01:23.105541,2025-12-07 17:01:23.390896,0 days 00:00:00.285355,0.0005670105674780424,simple2,COMPLETE
