number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
109,-0.0025300006626335727,2025-12-07 18:10:52.472793,2025-12-07 18:10:52.905079,0 days 00:00:00.432286,0.7037298034705302,0.011883183877602309,8,69,853,85,1.2281823638924283,6.692470630010337,0.572548507925939,none,COMPLETE
110,-0.0016559720935109083,2025-12-07 18:10:52.905079,2025-12-07 18:10:53.248018,0 days 00:00:00.342939,0.6694264297203675,0.01219975991420053,9,74,612,86,1.6559310247034769,4.901018692013909,0.5385260854148277,none,COMPLETE
111,-0.0016547412202709832,2025-12-07 18:10:53.248018,2025-12-07 18:10:53.632906,0 days 00:00:00.384888,0.697175187251126,0.01266525798081947,8,72,564,89,1.6143507178012755,3.9804244275787006,0.5975501145949642,none,COMPLETE
112,-0.0016559720935109083,2025-12-07 18:10:53.632906,2025-12-07 18:10:53.949072,0 days 00:00:00.316166,0.7167347246892678,0.010854569281325888,8,76,496,90,1.8541666237976258,4.582681128029659,0.553290261251839,none,COMPLETE
113,-0.0016519292925033142,2025-12-07 18:10:53.949072,2025-12-07 18:10:54.362411,0 days 00:00:00.413339,0.6867875316307572,0.017175408157633205,8,67,702,88,1.5617194713832305,5.277102715203183,0.5678723625406902,none,COMPLETE
114,-0.0016559720935109083,2025-12-07 18:10:54.362411,2025-12-07 18:10:54.726664,0 days 00:00:00.364253,0.6729716253423663,0.01569514203836063,9,67,722,93,1.7605629754190724,6.166947324455157,0.5567912861399623,none,COMPLETE
115,-0.0016523873623449277,2025-12-07 18:10:54.726664,2025-12-07 18:10:55.045345,0 days 00:00:00.318681,0.725518265762554,0.01787793843612284,8,70,384,84,1.58114448144461,7.948881908975241,0.5657226333738321,none,COMPLETE
116,-0.0028698651676068256,2025-12-07 18:10:55.045345,2025-12-07 18:10:55.428965,0 days 00:00:00.383620,0.7280077586508386,0.01721412124364776,8,71,358,84,1.132805674058966,8.58018816401868,0.5177478606098962,none,COMPLETE
117,-0.0018421430354011263,2025-12-07 18:10:55.428965,2025-12-07 18:10:55.924183,0 days 00:00:00.495218,0.7455636910416998,0.013028587872684651,7,75,863,86,1.3189802096218743,4.963361290347028,0.5648233886019801,none,COMPLETE
118,-0.0032897979768309327,2025-12-07 18:10:55.924183,2025-12-07 18:10:56.330588,0 days 00:00:00.406405,0.6816290755120331,0.0170217176193141,9,70,443,86,0.9373293772876854,7.361530502710023,0.5783830893344594,none,COMPLETE
119,-0.0016521475899271554,2025-12-07 18:10:56.332595,2025-12-07 18:10:56.786417,0 days 00:00:00.453822,0.6570054792633107,0.009153061698577948,8,67,996,83,1.5744745518884489,2.956672101374748,0.5746880061030307,none,COMPLETE
120,-0.0016559720935109083,2025-12-07 18:10:56.786417,2025-12-07 18:10:57.209158,0 days 00:00:00.422741,0.6520929707155515,0.009225919267968079,8,67,1007,81,2.08128604892209,3.3849729971676914,0.5445093570628069,none,COMPLETE
121,-0.0016559720935109083,2025-12-07 18:10:57.209158,2025-12-07 18:10:57.580667,0 days 00:00:00.371509,0.7066736864977341,0.0112493384368308,8,73,760,83,1.7906327833806397,7.413231465029176,0.571238292544041,none,COMPLETE
122,-0.0016524126108132808,2025-12-07 18:10:57.580667,2025-12-07 18:10:57.960418,0 days 00:00:00.379751,0.6640609775324761,0.018160355715521152,8,78,673,87,1.5820534580544232,6.416525653588251,0.5820600875620094,none,COMPLETE
123,-0.001691195889065078,2025-12-07 18:10:57.960418,2025-12-07 18:10:58.385461,0 days 00:00:00.425043,0.667199823321471,0.01798701263814241,9,76,695,87,1.4091769016478537,3.122400305986828,0.5820757073323081,none,COMPLETE
124,-0.0016559720935109083,2025-12-07 18:10:58.386469,2025-12-07 18:10:58.685299,0 days 00:00:00.298830,0.6575707357840532,0.014675058871990922,7,79,401,84,1.8955061574859746,3.711491064433718,0.5365247231580405,none,COMPLETE
125,-0.0019332119632709717,2025-12-07 18:10:58.685299,2025-12-07 18:10:59.140767,0 days 00:00:00.455468,0.7226861017199665,0.0096922168991023,8,68,901,85,1.3144595189162898,4.525878068259622,0.5553353836536915,none,COMPLETE
126,-0.0016535947413385266,2025-12-07 18:10:59.140767,2025-12-07 18:10:59.438333,0 days 00:00:00.297566,0.739231561669858,0.016274629875076954,8,61,283,79,1.6008425178493484,5.1501523210865185,0.527088697240421,none,COMPLETE
127,-0.0016559720935109083,2025-12-07 18:10:59.438333,2025-12-07 18:10:59.767595,0 days 00:00:00.329262,0.6842775196889221,0.013656845701983914,8,70,485,87,2.15398048625196,6.4660095908978406,0.6058458691331549,none,COMPLETE
128,-0.0016559720935109083,2025-12-07 18:10:59.767595,2025-12-07 18:11:00.160747,0 days 00:00:00.393152,0.7125317361357111,0.01801321281651968,9,82,816,91,1.738443287650502,7.799045179856574,0.5839725549839009,none,COMPLETE
129,-0.0016918138659524444,2025-12-07 18:11:00.160747,2025-12-07 18:11:00.659511,0 days 00:00:00.498764,0.779645660792758,0.015135946093198438,7,67,1022,93,1.4080693980159242,9.795497342479903,0.5519379263099375,none,COMPLETE
130,-0.0016520238702109797,2025-12-07 18:11:00.659511,2025-12-07 18:11:01.051033,0 days 00:00:00.391522,0.6428700454792404,0.018951086074140172,8,63,686,90,1.5483357683651584,6.865970015827298,0.6153255799917314,none,COMPLETE
131,-0.0016519954154291898,2025-12-07 18:11:01.052069,2025-12-07 18:11:01.459436,0 days 00:00:00.407367,0.6444566567002965,0.018960336369318005,8,63,676,90,1.549928744089795,6.8196879165836854,0.6134416717327758,none,COMPLETE
132,-0.002384591152623757,2025-12-07 18:11:01.459436,2025-12-07 18:11:01.880081,0 days 00:00:00.420645,0.643321867840293,0.01943392404825597,8,63,684,90,1.244937164992016,6.6570214760546795,0.6272623667413537,none,COMPLETE
133,-0.0016519947997970519,2025-12-07 18:11:01.880081,2025-12-07 18:11:02.248625,0 days 00:00:00.368544,0.6766458473989757,0.01620933122815028,8,66,536,88,1.5497758527997652,4.193262040876466,0.6066067299148072,none,COMPLETE
134,-0.003097447172340617,2025-12-07 18:11:02.251007,2025-12-07 18:11:02.635467,0 days 00:00:00.384460,0.6745783825236584,0.016324423018105997,8,60,508,92,1.1183082751336142,4.170586595870105,0.6124956583819321,none,COMPLETE
135,-0.0016559720935109083,2025-12-07 18:11:02.635467,2025-12-07 18:11:02.995657,0 days 00:00:00.360190,0.6306495257567861,0.021798653591402584,8,66,778,88,1.9137642496639242,5.69032501478896,0.6035533767758378,none,COMPLETE
136,-0.0016559720935109083,2025-12-07 18:11:02.995657,2025-12-07 18:11:03.302396,0 days 00:00:00.306739,0.6554509577635064,0.01854647601788205,7,69,414,90,1.6917480868899328,3.7292647066351656,0.6205309807807313,none,COMPLETE
137,-0.0016522570789680262,2025-12-07 18:11:03.302396,2025-12-07 18:11:03.718454,0 days 00:00:00.416058,0.6802006580690249,0.02073804979338577,8,62,685,87,1.539758281135265,8.177944083109931,0.592319832220401,none,COMPLETE
138,-0.0016795242477269934,2025-12-07 18:11:03.718454,2025-12-07 18:11:04.125174,0 days 00:00:00.406720,0.6641211656993373,0.01986519904161621,9,63,693,83,1.4325581636580775,7.968987280283435,0.5899378296302903,none,COMPLETE
139,-0.003160745525346953,2025-12-07 18:11:04.125174,2025-12-07 18:11:04.657477,0 days 00:00:00.532303,0.6442907473251764,0.017287253680052028,8,65,1159,87,0.8444073040809622,9.433013802846878,0.638018543446685,none,COMPLETE
140,-0.0021613511660472096,2025-12-07 18:11:04.657477,2025-12-07 18:11:05.127728,0 days 00:00:00.470251,0.6824490828671563,0.0208599114182932,7,57,927,95,1.2901357376982876,4.759176547226995,0.6080662004274561,none,COMPLETE
141,-0.001652269906193678,2025-12-07 18:11:05.127728,2025-12-07 18:11:05.483109,0 days 00:00:00.355381,0.6866492916476539,0.014186281069659515,8,62,528,90,1.5389151218857666,5.224351498033013,0.5766006180196654,none,COMPLETE
142,-0.0016527948826932093,2025-12-07 18:11:05.483109,2025-12-07 18:11:05.833683,0 days 00:00:00.350574,0.6220174827623133,0.014002554778920803,8,61,527,88,1.5268824799705185,11.416159004628117,0.5929562644326603,none,COMPLETE
143,-0.0016875273221783615,2025-12-07 18:11:05.834695,2025-12-07 18:11:06.273069,0 days 00:00:00.438374,0.6748181813404901,0.016233527705605193,8,59,787,92,1.4163190728243644,5.992716874727539,0.5793980795774727,none,COMPLETE
144,-0.0016559720935109083,2025-12-07 18:11:06.273069,2025-12-07 18:11:06.583759,0 days 00:00:00.310690,0.659897903184463,0.018147735162719607,8,66,339,90,1.7546869162726282,7.16611023000303,0.5646894496545742,none,COMPLETE
145,-0.00165268008790731,2025-12-07 18:11:06.584765,2025-12-07 18:11:06.930847,0 days 00:00:00.346082,0.6449134588314884,0.01544835698555916,9,64,458,91,1.529063200763983,8.555455715367358,0.5971716718957955,none,COMPLETE
146,-0.0016559720935109083,2025-12-07 18:11:06.930847,2025-12-07 18:11:07.277179,0 days 00:00:00.346332,0.6820095013895392,0.01942966319435618,8,71,659,82,1.6904834864443044,4.626166265497302,0.6169220010712946,none,COMPLETE
147,-0.002648740665625038,2025-12-07 18:11:07.277179,2025-12-07 18:11:07.616201,0 days 00:00:00.339022,0.7080809080688983,0.016882202024180757,8,63,250,86,1.203864074541567,4.125171558807401,0.5820508016360485,none,COMPLETE
148,-0.0016559720935109083,2025-12-07 18:11:07.617261,2025-12-07 18:11:07.948944,0 days 00:00:00.331683,0.6867055856744668,0.014483284026067902,7,62,546,88,1.8113121233758553,6.856377685614686,0.5639396057010434,none,COMPLETE
149,-0.0017261976274283164,2025-12-07 18:11:07.948944,2025-12-07 18:11:08.358656,0 days 00:00:00.409712,0.6680180006415232,0.018585325179755197,9,67,732,93,1.3633904424752865,5.294494148893048,0.600992690988398,none,COMPLETE
150,-0.0016550234223492073,2025-12-07 18:11:08.358656,2025-12-07 18:11:08.808912,0 days 00:00:00.450256,0.7216791243063939,0.015588540802934536,8,59,860,84,1.5001959093661326,5.831633217285289,0.6311832668116821,none,COMPLETE
151,-0.001652067286827874,2025-12-07 18:11:08.808912,2025-12-07 18:11:09.148523,0 days 00:00:00.339611,0.6372752538498573,0.015363727781438963,9,65,456,91,1.5454401156577244,8.698997831380511,0.5949321676464434,none,COMPLETE
152,-0.0016559720935109083,2025-12-07 18:11:09.148523,2025-12-07 18:11:09.440439,0 days 00:00:00.291916,0.6511538411158615,0.022297431860257833,8,68,372,90,1.6514003892962632,8.053736272033293,0.588449786771108,none,COMPLETE
153,-0.0016520189033462824,2025-12-07 18:11:09.440439,2025-12-07 18:11:09.798390,0 days 00:00:00.357951,0.6318692853765544,0.020721119187071597,8,66,531,87,1.5691311656024085,7.115990026565069,0.5723541328390563,none,COMPLETE
154,-0.0016559720935109083,2025-12-07 18:11:09.798390,2025-12-07 18:11:10.116734,0 days 00:00:00.318344,0.6607396215731542,0.020769227398216433,8,65,472,87,1.9696976192595035,9.20389191627876,0.5706974426548698,none,COMPLETE
155,-0.0016765596581289621,2025-12-07 18:11:10.117740,2025-12-07 18:11:10.508588,0 days 00:00:00.390848,0.6339701311158823,0.017626505933094276,9,61,665,86,1.4387335267306576,10.355363279575934,0.5737189292155536,none,COMPLETE
156,-0.0018763051434671496,2025-12-07 18:11:10.508588,2025-12-07 18:11:10.895053,0 days 00:00:00.386465,0.6049051459909736,0.01890490720039909,8,71,539,92,1.309840599007958,7.45374619103908,0.6089244686761865,none,COMPLETE
157,-0.0016559720935109083,2025-12-07 18:11:10.896478,2025-12-07 18:11:11.170825,0 days 00:00:00.274347,0.6221841392892866,0.013483955007387216,7,64,296,88,1.7098497688256848,6.077102193521255,0.5851279312791023,none,COMPLETE
158,-0.001652002561008355,2025-12-07 18:11:11.170825,2025-12-07 18:11:11.495397,0 days 00:00:00.324572,0.6374582147524289,0.02313510017921417,9,72,407,85,1.568130450078101,7.112037605061591,0.5619267502098529,none,COMPLETE
159,-0.0016559720935109083,2025-12-07 18:11:11.495397,2025-12-07 18:11:11.785043,0 days 00:00:00.289646,0.6351428048879195,0.023010592780434626,9,72,378,85,1.8194832961112433,7.052092761908442,0.5416643946957119,none,COMPLETE
160,-0.001663863071067177,2025-12-07 18:11:11.785043,2025-12-07 18:11:12.122551,0 days 00:00:00.337508,0.6493709021971104,0.01661523699001627,9,70,436,83,1.4663619559552856,11.579981088874556,0.5593023550921724,none,COMPLETE
161,-0.0016523756740807194,2025-12-07 18:11:12.122551,2025-12-07 18:11:12.509964,0 days 00:00:00.387413,0.6153259886713164,0.020622518173866344,8,68,623,89,1.5811601956012968,2.849717796351054,0.579354636855696,none,COMPLETE
162,-0.0016519427075156745,2025-12-07 18:11:12.509964,2025-12-07 18:11:12.926982,0 days 00:00:00.417018,0.6263024207883914,0.020819387552395374,8,68,756,87,1.5541374332475002,8.648967472391796,0.577945354032888,none,COMPLETE
163,-0.0017073027079995324,2025-12-07 18:11:12.926982,2025-12-07 18:11:13.346373,0 days 00:00:00.419391,0.6187724102652511,0.02065186622754163,8,68,742,91,1.3799348283627793,8.746472944999283,0.5653341386941982,none,COMPLETE
164,-0.0016559720935109083,2025-12-07 18:11:13.346373,2025-12-07 18:11:13.675010,0 days 00:00:00.328637,0.6111364732090097,0.023732937417567528,8,73,505,85,1.6752810766131987,8.046452483432697,0.5745419707386096,none,COMPLETE
165,-0.001652501694911009,2025-12-07 18:11:13.675010,2025-12-07 18:11:14.110231,0 days 00:00:00.435221,0.6278878221002697,0.022120210530008302,8,66,782,88,1.5337258803165619,4.895569593422476,0.5503938985985372,none,COMPLETE
166,-0.0028619760650365755,2025-12-07 18:11:14.111235,2025-12-07 18:11:14.479681,0 days 00:00:00.368446,0.6386822357069835,0.025003036668451127,10,70,626,81,1.1673347734236432,2.5861705046329035,0.6016334756017822,none,COMPLETE
167,-0.0016559720935109083,2025-12-07 18:11:14.479681,2025-12-07 18:11:14.819061,0 days 00:00:00.339380,0.6915755619914654,0.019712995957672886,8,68,560,86,1.7743716487217145,2.9062797304785493,0.5767906571299045,none,COMPLETE
168,-0.0036030599486046957,2025-12-07 18:11:14.819061,2025-12-07 18:11:15.164520,0 days 00:00:00.345459,0.6046925915432513,0.021109251870864185,9,62,320,94,1.0376031791389024,4.344474997578335,0.5592943244137584,none,COMPLETE
169,-0.0017870465817888537,2025-12-07 18:11:15.167576,2025-12-07 18:11:15.465523,0 days 00:00:00.297947,0.6248590277967166,0.014411739853082086,8,65,203,90,1.3269184868051778,3.4615690045906153,0.588343488644291,none,COMPLETE
170,-0.0016657093300630106,2025-12-07 18:11:15.466529,2025-12-07 18:11:15.933747,0 days 00:00:00.467218,0.6385831442100226,0.022594815434249637,7,72,863,89,1.4633600416839283,6.9499220893616,0.6163925894958546,none,COMPLETE
171,-0.0016530529985145186,2025-12-07 18:11:15.935254,2025-12-07 18:11:16.340812,0 days 00:00:00.405558,0.6597716392940397,0.019857511954288132,8,66,698,87,1.5940682087681293,6.607815304298583,0.5826576547149243,none,COMPLETE
172,-0.0016559720935109083,2025-12-07 18:11:16.340812,2025-12-07 18:11:16.714744,0 days 00:00:00.373932,0.6764319767458105,0.019059966784514406,8,77,647,87,1.6576786153003165,6.117558333320772,0.5678399434557135,none,COMPLETE
173,-0.0016521850716611681,2025-12-07 18:11:16.716255,2025-12-07 18:11:17.077157,0 days 00:00:00.360902,0.7044587911972582,0.01624991913740192,8,69,472,84,1.5416398654006194,7.738750819198922,0.602830030435361,none,COMPLETE
174,-0.0016533684158781536,2025-12-07 18:11:17.077157,2025-12-07 18:11:17.438896,0 days 00:00:00.361739,0.7088197513012058,0.01610615942146589,8,70,426,84,1.5184117837488982,9.749198441336583,0.6007828122079072,none,COMPLETE
175,-0.0016559720935109083,2025-12-07 18:11:17.438896,2025-12-07 18:11:17.768014,0 days 00:00:00.329118,0.7000728870520423,0.016869688786296196,9,68,530,83,1.9004892137387186,14.099371185236443,0.5934989562011292,none,COMPLETE
176,-0.001693112116118704,2025-12-07 18:11:17.768014,2025-12-07 18:11:18.146800,0 days 00:00:00.378786,0.6903784436187661,0.015338773497538129,8,74,470,85,1.404131092628449,8.512369148612786,0.5470499817293,none,COMPLETE
177,-0.0016559720935109083,2025-12-07 18:11:18.146800,2025-12-07 18:11:18.487995,0 days 00:00:00.341195,0.7283264513903007,0.012404274792475124,8,69,608,91,1.7688936501161978,7.380000843658445,0.6091995895902085,none,COMPLETE
178,-0.00239212085360041,2025-12-07 18:11:18.487995,2025-12-07 18:11:19.005906,0 days 00:00:00.517911,0.7015633320381434,0.007721881976509292,8,66,956,81,1.2548992352918402,5.217782350836404,0.5756179167455617,none,COMPLETE
179,-0.0016559720935109083,2025-12-07 18:11:19.005906,2025-12-07 18:11:19.318344,0 days 00:00:00.312438,0.6484754751239045,0.01738560234834317,8,62,384,89,1.6614865367899172,5.809980606795836,0.6219809938600288,none,COMPLETE
180,-0.0016532965896811636,2025-12-07 18:11:19.318344,2025-12-07 18:11:19.740286,0 days 00:00:00.421942,0.716332236398694,0.013974801141812768,7,72,745,88,1.5200850192219402,10.90661062884889,0.5635643650731856,none,COMPLETE
181,-0.0016521314822560325,2025-12-07 18:11:19.740286,2025-12-07 18:11:20.135199,0 days 00:00:00.394913,0.6699210275096021,0.01838966857966523,8,64,662,86,1.5740275099306005,6.368160359700208,0.5832499734734845,none,COMPLETE
182,-0.0016707659595985487,2025-12-07 18:11:20.136088,2025-12-07 18:11:20.511494,0 days 00:00:00.375406,0.678115188744091,0.021101984492502637,8,64,552,86,1.451541824517117,7.841794549453961,0.5884384978462847,none,COMPLETE
183,-0.0016530201459838227,2025-12-07 18:11:20.511494,2025-12-07 18:11:20.975721,0 days 00:00:00.464227,0.6882481581753122,0.01898515451448153,8,60,814,84,1.5935564446992512,6.41593710385966,0.5775645552626416,none,COMPLETE
184,-0.0016559720935109083,2025-12-07 18:11:20.975721,2025-12-07 18:11:21.345223,0 days 00:00:00.369502,0.6706743172434366,0.011260197677204814,8,58,675,90,1.7258246933274135,9.0381979855828,0.6011972181577043,none,COMPLETE
185,-0.0017086049361415927,2025-12-07 18:11:21.345223,2025-12-07 18:11:21.595120,0 days 00:00:00.249897,0.6340151797786822,0.015929143173768555,9,67,466,87,1.375153199744252,4.999966676530089,0.557475800862413,none,COMPLETE
186,-0.0016559720935109083,2025-12-07 18:11:21.595120,2025-12-07 18:11:21.949271,0 days 00:00:00.354151,0.6527618228410978,0.018113766844015014,8,65,610,88,1.8407020607040163,5.691288485553812,0.5693278976293786,none,COMPLETE
187,-0.0016520263945267732,2025-12-07 18:11:21.949271,2025-12-07 18:11:22.345476,0 days 00:00:00.396205,0.6105259672937203,0.02051020155790701,8,63,721,91,1.5482093842880136,7.445956549183291,0.5896831565234334,none,COMPLETE
188,-0.002185426889941574,2025-12-07 18:11:22.345476,2025-12-07 18:11:22.818533,0 days 00:00:00.473057,0.6123172186977817,0.02040834146333426,8,63,779,92,1.266069041840327,3.9859054318120672,0.6115168365745797,none,COMPLETE
189,-0.0016547642646132694,2025-12-07 18:11:22.818533,2025-12-07 18:11:23.224569,0 days 00:00:00.406036,0.591652283624605,0.023654091657757878,8,55,706,90,1.5027473257552966,7.139937583389396,0.5915546313414877,none,COMPLETE
190,-0.0016559720935109083,2025-12-07 18:11:23.224569,2025-12-07 18:11:23.626759,0 days 00:00:00.402190,0.6253092794506321,0.021691441315168536,9,60,859,93,1.6704773596468085,6.300971894916039,0.5993330469521881,none,COMPLETE
191,-0.0016520285001093704,2025-12-07 18:11:23.626759,2025-12-07 18:11:23.995382,0 days 00:00:00.368623,0.6417591634254035,0.01728346125900676,8,69,531,86,1.569510451917701,7.852991989893697,0.5844348007718064,none,COMPLETE
192,-0.0016520445743846146,2025-12-07 18:11:23.995382,2025-12-07 18:11:24.387296,0 days 00:00:00.391914,0.6422122125241023,0.01680315623281912,8,68,564,89,1.5471653201306375,4.498602642068963,0.5839556289605223,none,COMPLETE
193,-0.0016805850118445005,2025-12-07 18:11:24.387296,2025-12-07 18:11:24.761571,0 days 00:00:00.374275,0.6416218616608994,0.014877384678598626,8,66,545,86,1.4292318635712367,5.558698623112932,0.5901203791573806,none,COMPLETE
194,-0.0016559720935109083,2025-12-07 18:11:24.761571,2025-12-07 18:11:25.097517,0 days 00:00:00.335946,0.6605113665777418,0.017062487000273237,8,63,514,91,1.7415913657339286,4.509730386497314,0.6065247859747905,none,COMPLETE
195,-0.0016534335887258649,2025-12-07 18:11:25.097517,2025-12-07 18:11:25.497631,0 days 00:00:00.400114,0.6455130018551829,0.01325180236584463,8,69,671,88,1.5179375763917633,7.4139690605452,0.584804856495449,none,COMPLETE
196,-0.0017753478061324213,2025-12-07 18:11:25.497631,2025-12-07 18:11:25.906121,0 days 00:00:00.408490,0.6807949238034611,0.01616193710229469,8,65,596,89,1.3378147682980794,9.64120870014327,0.6257756127839902,none,COMPLETE
197,-0.001654894144459777,2025-12-07 18:11:25.906121,2025-12-07 18:11:26.329436,0 days 00:00:00.423315,0.6676790826072039,0.019311981728758223,7,62,731,86,1.615910596619078,8.583047279116823,0.5983359828884157,none,COMPLETE
198,-0.0016875290498718314,2025-12-07 18:11:26.330366,2025-12-07 18:11:26.664625,0 days 00:00:00.334259,0.6355823151299582,0.017129034744584694,8,71,466,90,1.414833068599087,4.918597899285529,0.5759592798640306,none,COMPLETE
199,-0.0016559720935109083,2025-12-07 18:11:26.666636,2025-12-07 18:11:26.988509,0 days 00:00:00.321873,0.6542393802002977,0.01550317217054156,9,67,559,82,1.6775358365706676,6.595088580321617,0.6180470478447335,none,COMPLETE
200,-0.0016531543680478784,2025-12-07 18:11:26.988509,2025-12-07 18:11:27.426975,0 days 00:00:00.438466,0.6928930735985304,0.018486196156813073,8,69,780,85,1.5221930963024894,5.931201629122402,0.5842444266844381,none,COMPLETE
201,-0.0016525746548080218,2025-12-07 18:11:27.426975,2025-12-07 18:11:27.811805,0 days 00:00:00.384830,0.6203521490009192,0.019617527624405925,8,67,645,89,1.5856021011402008,5.262331817660523,0.5816169456723674,none,COMPLETE
202,-0.0016553212516414728,2025-12-07 18:11:27.811805,2025-12-07 18:11:28.196987,0 days 00:00:00.385182,0.6285665578602494,0.020724456274952893,8,64,618,88,1.6198683087466579,4.356777515217149,0.5718520124735933,none,COMPLETE
203,-0.0016559720935109083,2025-12-07 18:11:28.196987,2025-12-07 18:11:28.492706,0 days 00:00:00.295719,0.6108932377194841,0.014367314152602851,8,68,438,91,1.7705815214429828,7.955892711477871,0.5923405071419943,none,COMPLETE
204,-0.0016584994845503243,2025-12-07 18:11:28.492706,2025-12-07 18:11:28.881551,0 days 00:00:00.388845,0.6385504556806746,0.022696794274239956,8,65,524,87,1.4811758027772586,3.700728348957365,0.6037189433403225,none,COMPLETE
205,-0.0017142257658562994,2025-12-07 18:11:28.883251,2025-12-07 18:11:29.297743,0 days 00:00:00.414492,0.6727904082781705,0.017734978444526244,8,73,723,92,1.3718895344848046,6.8928832105447455,0.5565718100742899,none,COMPLETE
206,-0.001652022059309551,2025-12-07 18:11:29.297743,2025-12-07 18:11:29.683612,0 days 00:00:00.385869,0.6155061465203095,0.01993813675626037,8,61,624,89,1.5484041674699702,3.0883281312966235,0.5784933946737402,none,COMPLETE
207,-0.0016559720935109083,2025-12-07 18:11:29.689100,2025-12-07 18:11:29.969430,0 days 00:00:00.280330,0.6013665704993923,0.01608747663013838,8,61,325,90,1.871021687409058,7.4322986423156925,0.5657554472204155,none,COMPLETE
208,-0.0016559720935109083,2025-12-07 18:11:29.969430,2025-12-07 18:11:30.312727,0 days 00:00:00.343297,0.6514646987761946,0.02605029229428846,8,58,571,86,1.6850042719447798,4.75612211843406,0.5927194171791716,none,COMPLETE
209,-0.0016567121657646844,2025-12-07 18:11:30.312727,2025-12-07 18:11:30.767982,0 days 00:00:00.455255,0.6834365900063233,0.018007953311966616,9,63,826,88,1.4859361809966585,6.157903826679338,0.5762009893154313,none,COMPLETE
210,-0.0021653937131564938,2025-12-07 18:11:30.768550,2025-12-07 18:11:31.190630,0 days 00:00:00.422080,0.6627084638430478,0.016676521143596378,7,66,695,94,1.2679752479813173,8.621821231210468,0.6120542976387955,none,COMPLETE
211,-0.0016519993959900336,2025-12-07 18:11:31.190630,2025-12-07 18:11:31.583661,0 days 00:00:00.393031,0.6292680488470646,0.01968823763663243,8,69,626,89,1.568083105379584,2.1916190643157347,0.5814640644224397,none,COMPLETE
212,-0.0016519533251479295,2025-12-07 18:11:31.585280,2025-12-07 18:11:31.931556,0 days 00:00:00.346276,0.6333210537589938,0.01919370185798744,8,69,495,87,1.5645992048071369,2.1540991419587128,0.586217381594188,none,COMPLETE
213,-0.0016559720935109083,2025-12-07 18:11:31.933563,2025-12-07 18:11:32.272080,0 days 00:00:00.338517,0.6277420079942924,0.019404728380727525,8,71,473,87,1.6557993311282786,1.981587692802729,0.5976924999284688,none,COMPLETE
214,-0.001670762995880611,2025-12-07 18:11:32.272080,2025-12-07 18:11:32.661577,0 days 00:00:00.389497,0.6389105140171611,0.021726863104338755,10,70,643,85,1.4516069784197148,2.4843338611554575,0.5873313765358998,none,COMPLETE
215,-0.0016519810160621577,2025-12-07 18:11:32.662580,2025-12-07 18:11:32.984275,0 days 00:00:00.321695,0.6462000610150621,0.018907897807971506,8,69,382,88,1.566269000272884,3.08866596989615,0.5685652167060526,none,COMPLETE
216,-0.0016559720935109083,2025-12-07 18:11:32.985281,2025-12-07 18:11:33.290364,0 days 00:00:00.305083,0.6186524177089195,0.018608289177525807,8,74,379,89,1.7415106170034713,2.376565938789479,0.5657033174788877,none,COMPLETE
217,-0.0016525810667212444,2025-12-07 18:11:33.290364,2025-12-07 18:11:33.585837,0 days 00:00:00.295473,0.6454242087187644,0.019813741462724268,8,69,289,88,1.584704642416251,2.943663963270632,0.5520442412804394,none,COMPLETE
218,-0.0017528200114755865,2025-12-07 18:11:33.585837,2025-12-07 18:11:33.933769,0 days 00:00:00.347932,0.6335074691682113,0.010191097188260638,8,72,427,91,1.3431704231604429,2.944191510158768,0.582763153434077,none,COMPLETE
219,-0.0016559720935109083,2025-12-07 18:11:33.935350,2025-12-07 18:11:34.254072,0 days 00:00:00.318722,0.6279198813109698,0.01733544371977702,8,68,505,86,1.8164918983979352,2.0824234057673525,0.5693138099070173,none,COMPLETE
220,-0.0016801180527027022,2025-12-07 18:11:34.255310,2025-12-07 18:11:34.633516,0 days 00:00:00.378206,0.6446485509289207,0.008570817611119374,8,66,578,83,1.4236476358255723,3.357722925722665,0.5605958546284948,none,COMPLETE
221,-0.0016520183172648029,2025-12-07 18:11:34.635583,2025-12-07 18:11:35.017989,0 days 00:00:00.382406,0.6104102988049787,0.01986639089562328,8,70,712,88,1.5486258750545172,3.418843598725231,0.5947354914932763,none,COMPLETE
222,-0.0016555669943989493,2025-12-07 18:11:35.017989,2025-12-07 18:11:35.407917,0 days 00:00:00.389928,0.6122877978480031,0.019414287187440323,8,70,592,89,1.622031496822656,3.414536539236675,0.6017563129208754,none,COMPLETE
223,-0.0016527942020346427,2025-12-07 18:11:35.407917,2025-12-07 18:11:35.826907,0 days 00:00:00.418990,0.6012726982844796,0.01854005292316384,8,71,750,88,1.5279982874454343,3.1875527813281694,0.5849834582043527,none,COMPLETE
224,-0.0016559720935109083,2025-12-07 18:11:35.826907,2025-12-07 18:11:36.184310,0 days 00:00:00.357403,0.6207411240872261,0.01751404682888969,8,68,648,85,1.6723911211354443,2.6652424791244904,0.5748229278984529,none,COMPLETE
