number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
212,-34.77475430736301,2025-12-07 15:40:14.690157,2025-12-07 15:40:14.891067,0 days 00:00:00.200910,none,COMPLETE
213,-34.77475430736301,2025-12-07 15:40:14.891067,2025-12-07 15:40:15.089997,0 days 00:00:00.198930,none,COMPLETE
214,-34.77475430736301,2025-12-07 15:40:15.089997,2025-12-07 15:40:15.290773,0 days 00:00:00.200776,none,COMPLETE
215,-34.77475430736301,2025-12-07 15:40:15.290773,2025-12-07 15:40:15.489037,0 days 00:00:00.198264,none,COMPLETE
216,-34.77475430736301,2025-12-07 15:40:15.489037,2025-12-07 15:40:15.690433,0 days 00:00:00.201396,none,COMPLETE
217,-34.77475430736301,2025-12-07 15:40:15.690433,2025-12-07 15:40:15.891342,0 days 00:00:00.200909,none,COMPLETE
218,-34.77475430736301,2025-12-07 15:40:15.891342,2025-12-07 15:40:16.105440,0 days 00:00:00.214098,none,COMPLETE
219,-34.77475430736301,2025-12-07 15:40:16.105440,2025-12-07 15:40:16.193823,0 days 00:00:00.088383,none,COMPLETE
220,-34.77475430736301,2025-12-07 15:40:16.194998,2025-12-07 15:40:16.407584,0 days 00:00:00.212586,none,COMPLETE
221,-34.77475430736301,2025-12-07 15:40:16.407584,2025-12-07 15:40:16.607748,0 days 00:00:00.200164,none,COMPLETE
222,-34.77475430736301,2025-12-07 15:40:16.607748,2025-12-07 15:40:16.824032,0 days 00:00:00.216284,none,COMPLETE
223,-34.77475430736301,2025-12-07 15:40:16.824032,2025-12-07 15:40:17.038449,0 days 00:00:00.214417,none,COMPLETE
224,-34.77475430736301,2025-12-07 15:40:17.038449,2025-12-07 15:40:17.256516,0 days 00:00:00.218067,none,COMPLETE
225,-34.77475430736301,2025-12-07 15:40:17.256516,2025-12-07 15:40:17.457136,0 days 00:00:00.200620,none,COMPLETE
226,-34.77475430736301,2025-12-07 15:40:17.458718,2025-12-07 15:40:17.655826,0 days 00:00:00.197108,none,COMPLETE
227,-34.77475430736301,2025-12-07 15:40:17.655826,2025-12-07 15:40:17.969032,0 days 00:00:00.313206,none,COMPLETE
228,-34.77475430736301,2025-12-07 15:40:17.969032,2025-12-07 15:40:18.172075,0 days 00:00:00.203043,none,COMPLETE
229,-34.77475430736301,2025-12-07 15:40:18.172075,2025-12-07 15:40:18.373672,0 days 00:00:00.201597,none,COMPLETE
230,-34.77475430736301,2025-12-07 15:40:18.373672,2025-12-07 15:40:18.571603,0 days 00:00:00.197931,none,COMPLETE
231,-34.77475430736301,2025-12-07 15:40:18.571603,2025-12-07 15:40:18.789897,0 days 00:00:00.218294,none,COMPLETE
232,-34.77475430736301,2025-12-07 15:40:18.789897,2025-12-07 15:40:18.878151,0 days 00:00:00.088254,none,COMPLETE
233,-34.77475430736301,2025-12-07 15:40:18.878657,2025-12-07 15:40:19.091222,0 days 00:00:00.212565,none,COMPLETE
234,-34.77475430736301,2025-12-07 15:40:19.091222,2025-12-07 15:40:19.306887,0 days 00:00:00.215665,none,COMPLETE
235,-34.77475430736301,2025-12-07 15:40:19.306887,2025-12-07 15:40:19.508062,0 days 00:00:00.201175,none,COMPLETE
236,-34.77475430736301,2025-12-07 15:40:19.508062,2025-12-07 15:40:19.724004,0 days 00:00:00.215942,none,COMPLETE
237,-34.77475430736301,2025-12-07 15:40:19.724004,2025-12-07 15:40:19.923362,0 days 00:00:00.199358,none,COMPLETE
238,-34.77475430736301,2025-12-07 15:40:19.923362,2025-12-07 15:40:20.123780,0 days 00:00:00.200418,none,COMPLETE
239,-34.77475430736301,2025-12-07 15:40:20.123780,2025-12-07 15:40:20.323754,0 days 00:00:00.199974,none,COMPLETE
240,-34.77475430736301,2025-12-07 15:40:20.323754,2025-12-07 15:40:20.524695,0 days 00:00:00.200941,none,COMPLETE
241,-34.77475430736301,2025-12-07 15:40:20.524695,2025-12-07 15:40:20.739775,0 days 00:00:00.215080,none,COMPLETE
242,-34.77475430736301,2025-12-07 15:40:20.739775,2025-12-07 15:40:20.956985,0 days 00:00:00.217210,none,COMPLETE
243,-34.77475430736301,2025-12-07 15:40:20.956985,2025-12-07 15:40:21.173298,0 days 00:00:00.216313,none,COMPLETE
244,-34.77475430736301,2025-12-07 15:40:21.173298,2025-12-07 15:40:21.389513,0 days 00:00:00.216215,none,COMPLETE
245,-34.77475430736301,2025-12-07 15:40:21.389513,2025-12-07 15:40:21.606091,0 days 00:00:00.216578,none,COMPLETE
246,-34.77475430736301,2025-12-07 15:40:21.606091,2025-12-07 15:40:21.823928,0 days 00:00:00.217837,none,COMPLETE
247,-34.77475430736301,2025-12-07 15:40:21.823928,2025-12-07 15:40:22.039795,0 days 00:00:00.215867,none,COMPLETE
248,-34.77475430736301,2025-12-07 15:40:22.039795,2025-12-07 15:40:22.273106,0 days 00:00:00.233311,none,COMPLETE
249,-34.77475430736301,2025-12-07 15:40:22.273106,2025-12-07 15:40:22.489646,0 days 00:00:00.216540,none,COMPLETE
250,-34.77475430736301,2025-12-07 15:40:22.489646,2025-12-07 15:40:22.706025,0 days 00:00:00.216379,none,COMPLETE
251,-34.77475430736301,2025-12-07 15:40:22.706025,2025-12-07 15:40:22.923706,0 days 00:00:00.217681,none,COMPLETE
252,-34.77475430736301,2025-12-07 15:40:22.923706,2025-12-07 15:40:23.139933,0 days 00:00:00.216227,none,COMPLETE
253,-34.77475430736301,2025-12-07 15:40:23.139933,2025-12-07 15:40:23.340966,0 days 00:00:00.201033,none,COMPLETE
254,-34.77475430736301,2025-12-07 15:40:23.340966,2025-12-07 15:40:23.540958,0 days 00:00:00.199992,none,COMPLETE
255,-34.77475430736301,2025-12-07 15:40:23.544328,2025-12-07 15:40:23.755721,0 days 00:00:00.211393,none,COMPLETE
256,-34.77475430736301,2025-12-07 15:40:23.755721,2025-12-07 15:40:23.956782,0 days 00:00:00.201061,none,COMPLETE
257,-34.77475430736301,2025-12-07 15:40:23.956782,2025-12-07 15:40:24.174286,0 days 00:00:00.217504,none,COMPLETE
258,-34.77475430736301,2025-12-07 15:40:24.174286,2025-12-07 15:40:24.389260,0 days 00:00:00.214974,none,COMPLETE
259,-34.77475430736301,2025-12-07 15:40:24.389260,2025-12-07 15:40:24.606601,0 days 00:00:00.217341,none,COMPLETE
260,-34.77475430736301,2025-12-07 15:40:24.606601,2025-12-07 15:40:24.807541,0 days 00:00:00.200940,none,COMPLETE
261,-34.77475430736301,2025-12-07 15:40:24.807541,2025-12-07 15:40:25.004343,0 days 00:00:00.196802,none,COMPLETE
262,-34.77475430736301,2025-12-07 15:40:25.004343,2025-12-07 15:40:25.207820,0 days 00:00:00.203477,none,COMPLETE
263,-34.77475430736301,2025-12-07 15:40:25.207820,2025-12-07 15:40:25.407907,0 days 00:00:00.200087,none,COMPLETE
264,-34.77475430736301,2025-12-07 15:40:25.407907,2025-12-07 15:40:25.622842,0 days 00:00:00.214935,none,COMPLETE
265,-34.77475430736301,2025-12-07 15:40:25.622842,2025-12-07 15:40:25.824032,0 days 00:00:00.201190,none,COMPLETE
266,-34.77475430736301,2025-12-07 15:40:25.824032,2025-12-07 15:40:26.039606,0 days 00:00:00.215574,none,COMPLETE
267,-34.77475430736301,2025-12-07 15:40:26.040112,2025-12-07 15:40:26.240901,0 days 00:00:00.200789,none,COMPLETE
268,-34.77475430736301,2025-12-07 15:40:26.240901,2025-12-07 15:40:26.441123,0 days 00:00:00.200222,none,COMPLETE
269,-34.77475430736301,2025-12-07 15:40:26.441123,2025-12-07 15:40:26.640354,0 days 00:00:00.199231,none,COMPLETE
270,-34.77475430736301,2025-12-07 15:40:26.640354,2025-12-07 15:40:26.840089,0 days 00:00:00.199735,none,COMPLETE
271,-34.77475430736301,2025-12-07 15:40:26.840089,2025-12-07 15:40:27.040943,0 days 00:00:00.200854,none,COMPLETE
272,-34.77475430736301,2025-12-07 15:40:27.040943,2025-12-07 15:40:27.241105,0 days 00:00:00.200162,none,COMPLETE
273,-34.77475430736301,2025-12-07 15:40:27.241105,2025-12-07 15:40:27.441103,0 days 00:00:00.199998,none,COMPLETE
274,-34.77475430736301,2025-12-07 15:40:27.441103,2025-12-07 15:40:27.641137,0 days 00:00:00.200034,none,COMPLETE
275,-34.77475430736301,2025-12-07 15:40:27.641137,2025-12-07 15:40:27.856501,0 days 00:00:00.215364,none,COMPLETE
276,-34.77475430736301,2025-12-07 15:40:27.856501,2025-12-07 15:40:28.057796,0 days 00:00:00.201295,none,COMPLETE
277,-34.77475430736301,2025-12-07 15:40:28.057796,2025-12-07 15:40:28.257988,0 days 00:00:00.200192,none,COMPLETE
278,-34.77475430736301,2025-12-07 15:40:28.257988,2025-12-07 15:40:28.456667,0 days 00:00:00.198679,none,COMPLETE
279,-34.77475430736301,2025-12-07 15:40:28.456667,2025-12-07 15:40:28.673345,0 days 00:00:00.216678,none,COMPLETE
280,-34.77475430736301,2025-12-07 15:40:28.673345,2025-12-07 15:40:28.873936,0 days 00:00:00.200591,none,COMPLETE
281,-34.77475430736301,2025-12-07 15:40:28.873936,2025-12-07 15:40:29.090373,0 days 00:00:00.216437,none,COMPLETE
282,-34.77475430736301,2025-12-07 15:40:29.090373,2025-12-07 15:40:29.306613,0 days 00:00:00.216240,none,COMPLETE
283,-34.77475430736301,2025-12-07 15:40:29.306613,2025-12-07 15:40:29.507677,0 days 00:00:00.201064,none,COMPLETE
284,-34.77475430736301,2025-12-07 15:40:29.507677,2025-12-07 15:40:29.723985,0 days 00:00:00.216308,none,COMPLETE
285,-34.77475430736301,2025-12-07 15:40:29.723985,2025-12-07 15:40:29.924191,0 days 00:00:00.200206,none,COMPLETE
286,-34.77475430736301,2025-12-07 15:40:29.924191,2025-12-07 15:40:30.123533,0 days 00:00:00.199342,none,COMPLETE
287,-34.77475430736301,2025-12-07 15:40:30.123533,2025-12-07 15:40:30.340075,0 days 00:00:00.216542,none,COMPLETE
288,-34.77475430736301,2025-12-07 15:40:30.340075,2025-12-07 15:40:30.539637,0 days 00:00:00.199562,none,COMPLETE
289,-34.77475430736301,2025-12-07 15:40:30.539637,2025-12-07 15:40:30.740588,0 days 00:00:00.200951,none,COMPLETE
290,-34.77475430736301,2025-12-07 15:40:30.740588,2025-12-07 15:40:30.940530,0 days 00:00:00.199942,none,COMPLETE
291,-34.77475430736301,2025-12-07 15:40:30.940530,2025-12-07 15:40:31.140462,0 days 00:00:00.199932,none,COMPLETE
292,-34.77475430736301,2025-12-07 15:40:31.140462,2025-12-07 15:40:31.341518,0 days 00:00:00.201056,none,COMPLETE
293,-34.77475430736301,2025-12-07 15:40:31.345043,2025-12-07 15:40:31.539599,0 days 00:00:00.194556,none,COMPLETE
294,-34.77475430736301,2025-12-07 15:40:31.539599,2025-12-07 15:40:31.757778,0 days 00:00:00.218179,none,COMPLETE
295,-34.77475430736301,2025-12-07 15:40:31.757778,2025-12-07 15:40:31.973673,0 days 00:00:00.215895,none,COMPLETE
296,-34.77475430736301,2025-12-07 15:40:31.974175,2025-12-07 15:40:32.189908,0 days 00:00:00.215733,none,COMPLETE
297,-34.77475430736301,2025-12-07 15:40:32.189908,2025-12-07 15:40:32.390895,0 days 00:00:00.200987,none,COMPLETE
298,-34.77475430736301,2025-12-07 15:40:32.390895,2025-12-07 15:40:32.591968,0 days 00:00:00.201073,none,COMPLETE
299,-34.77475430736301,2025-12-07 15:40:32.591968,2025-12-07 15:40:32.806914,0 days 00:00:00.214946,none,COMPLETE
