number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
11,-0.0015990190008993526,2025-12-07 18:40:53.711674,2025-12-07 18:40:57.344939,0 days 00:00:03.633265,0.6362066546548342,0.08501524685764594,9,93,1112,117,1.555763097643428,1.1403038251575308,0.5156896024754595,advanced,COMPLETE
12,-0.025694346347052328,2025-12-07 18:40:57.345984,2025-12-07 18:41:02.645142,0 days 00:00:05.299158,0.7921336951296047,0.012360518948427945,3,100,890,115,0.520143065510358,17.168591741112003,0.7343526094439211,advanced,COMPLETE
13,-0.0016559720935109083,2025-12-07 18:41:02.646392,2025-12-07 18:41:08.296307,0 days 00:00:05.649915,0.6223441463224711,0.09763736312909067,12,82,2293,105,2.6249498782445357,3.778911015940192,0.5013757785563149,advanced,COMPLETE
14,-0.0032913112819220602,2025-12-07 18:41:08.296307,2025-12-07 18:41:13.159264,0 days 00:00:04.862957,0.7655620151757301,0.06459707889991848,8,42,1656,74,1.179550269314269,0.5657813839369397,0.6889433141323535,advanced,COMPLETE
15,-0.0016559720935109083,2025-12-07 18:41:13.159264,2025-12-07 18:41:16.121716,0 days 00:00:02.962452,0.6926810476928463,0.014512527206346004,10,34,794,127,2.6566644327095226,5.638469835798718,0.8202139292383122,advanced,COMPLETE
16,-0.09551443939947202,2025-12-07 18:41:16.123786,2025-12-07 18:41:39.195566,0 days 00:00:23.071780,0.6063151814651538,0.008527188292483303,4,75,2554,114,0.13609513195598488,0.10723233615838117,0.6275285346069481,advanced,COMPLETE
17,-0.0016559720935109083,2025-12-07 18:41:39.196670,2025-12-07 18:41:43.783316,0 days 00:00:04.586646,0.8359240284043762,0.018069095856822627,7,87,1417,100,2.0555198439095372,2.272706509045642,0.7081385854343185,advanced,COMPLETE
18,-0.0036031652547773665,2025-12-07 18:41:43.785536,2025-12-07 18:41:48.868820,0 days 00:00:05.083284,0.725734480076759,0.06276397311587505,9,49,1932,110,1.1457779312798184,0.8251661907134811,0.5421961914888787,advanced,COMPLETE
19,-0.0016559720935109083,2025-12-07 18:41:48.870124,2025-12-07 18:41:51.511131,0 days 00:00:02.641007,0.5039865168923732,0.008090873871504731,7,29,718,122,3.213827272429557,18.167862554365904,0.6346279850002895,advanced,COMPLETE
20,-0.0018339961661070585,2025-12-07 18:41:51.512634,2025-12-07 18:42:00.099929,0 days 00:00:08.587295,0.9192935333529578,0.019284053667417717,11,10,2991,77,1.2837006836522393,1.7193106492588732,0.964051434116436,advanced,COMPLETE
21,-0.0016559720935109083,2025-12-07 18:42:00.101277,2025-12-07 18:42:03.542508,0 days 00:00:03.441231,0.6332395074528493,0.0862086696400962,9,99,1102,120,1.7408326745386509,1.0320970544069452,0.5001429799749768,advanced,COMPLETE
22,-0.0016559720935109083,2025-12-07 18:42:03.542508,2025-12-07 18:42:07.015641,0 days 00:00:03.473133,0.6483900816759383,0.06949591522669549,10,94,1200,116,1.7268804306583811,0.6758555240123355,0.5345684582957793,advanced,COMPLETE
23,-0.011864059434350724,2025-12-07 18:42:07.017020,2025-12-07 18:42:09.782351,0 days 00:00:02.765331,0.584695595026658,0.05119886966065657,9,90,614,111,0.7842058853734721,4.2244691360588025,0.5299253685598722,advanced,COMPLETE
24,-0.0015974274992240172,2025-12-07 18:42:09.783949,2025-12-07 18:42:14.197041,0 days 00:00:04.413092,0.6576787383533966,0.0836218450917556,11,73,1708,100,1.478152642155355,1.6321390696891902,0.6056504221839794,advanced,COMPLETE
