number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
81,-0.000959080697217285,2025-12-08 02:07:46.499114,2025-12-08 02:07:56.438275,0 days 00:00:09.939161,0.3721420489063232,0.001188248003089445,3,10,517,0.324103832121738,4.785587072903875,0.6175124875457485,extensive,COMPLETE
82,-0.0008708542740546813,2025-12-08 02:07:56.439333,2025-12-08 02:08:05.507709,0 days 00:00:09.068376,0.3214114455538841,0.0012069737587956974,3,11,504,0.30535805450868553,3.7419306265001566,0.6012051803153954,extensive,COMPLETE
83,-0.0002659113051135531,2025-12-08 02:08:05.509710,2025-12-08 02:08:14.297160,0 days 00:00:08.787450,0.3189891741719552,0.0012095635431565454,3,12,503,0.1556618073037513,5.790436777130702,0.5882672213135338,extensive,COMPLETE
84,-3.9999877381236004e-05,2025-12-08 02:08:14.299163,2025-12-08 02:08:27.166723,0 days 00:00:12.867560,0.31867135431687954,0.0012734976600700318,4,12,512,0.13050923945108744,5.743762814014818,0.5853182050296786,extensive,COMPLETE
85,-0.0008022826643326505,2025-12-08 02:08:27.167723,2025-12-08 02:08:40.074701,0 days 00:00:12.906978,0.317847485635791,0.0014414980002585389,4,12,505,0.14763707805067894,8.358769727721823,0.6040662664781624,extensive,COMPLETE
86,-0.0006098899652813294,2025-12-08 02:08:40.075689,2025-12-08 02:08:48.180105,0 days 00:00:08.104416,0.31810922281769666,0.001440491202795824,4,12,294,0.15595857967208673,3.6607754202196925,0.6051433490436315,extensive,COMPLETE
87,-0.0010128569194336468,2025-12-08 02:08:48.181109,2025-12-08 02:08:56.798884,0 days 00:00:08.617775,0.31874093527163794,0.0013887531450414586,4,12,308,0.333654798110468,6.044698628239632,0.6053863790416624,extensive,COMPLETE
88,-0.0006180415412441557,2025-12-08 02:08:56.801002,2025-12-08 02:09:04.738953,0 days 00:00:07.937951,0.31846752826053404,0.0014209645354750302,4,12,292,0.11565984265164518,6.058906663001371,0.602844276127422,extensive,COMPLETE
89,-0.0002789392834471327,2025-12-08 02:09:04.740955,2025-12-08 02:09:11.016405,0 days 00:00:06.275450,0.3001889783240995,0.0014886483189439624,4,11,211,0.15136727075207715,3.561776423307123,0.6638227676260701,extensive,COMPLETE
90,-0.0010467898287920274,2025-12-08 02:09:11.017414,2025-12-08 02:09:19.855807,0 days 00:00:08.838393,0.3020382418807842,0.0023171194966613404,5,12,222,0.1324385417426984,3.5493884999873435,0.586496169569557,extensive,COMPLETE
91,-0.0016211877607705816,2025-12-08 02:09:19.855807,2025-12-08 02:09:33.239904,0 days 00:00:13.384097,0.3170420520603956,0.001715038428032607,4,11,511,0.42269335577814793,2.0495340297049234,0.6628645720501402,extensive,COMPLETE
92,-0.00011155759012615452,2025-12-08 02:09:33.243943,2025-12-08 02:09:41.447958,0 days 00:00:08.204015,0.3147461527209179,0.001289358904040915,4,11,308,0.0892629460932296,3.8519815013886682,0.6099998072007083,extensive,COMPLETE
93,-0.0002666480020521537,2025-12-08 02:09:41.447958,2025-12-08 02:09:48.616218,0 days 00:00:07.168260,0.31698781887222044,0.0014751070405592992,4,12,263,0.1033417340643905,5.5071688577099325,0.6468206846248777,extensive,COMPLETE
94,-0.00030357659518587266,2025-12-08 02:09:48.617218,2025-12-08 02:09:56.561400,0 days 00:00:07.944182,0.3132293043285607,0.0014933993086519905,4,12,302,0.11013205100948226,3.3496888441776442,0.6473822873164159,extensive,COMPLETE
95,-8.811644734067296e-05,2025-12-08 02:09:56.562400,2025-12-08 02:10:03.397085,0 days 00:00:06.834685,0.30267680003317987,0.0020036501468142873,4,12,258,0.07705982754924813,5.547682562203982,0.6475980294366375,extensive,COMPLETE
96,-0.0008431366724186059,2025-12-08 02:10:03.397085,2025-12-08 02:10:12.504633,0 days 00:00:09.107548,0.3005506590079358,0.001974837187296332,5,12,294,0.01564135562110014,2.638810944120357,0.6456226713570634,extensive,COMPLETE
97,-6.973925107400802e-05,2025-12-08 02:10:12.506139,2025-12-08 02:10:18.707621,0 days 00:00:06.201482,0.3431248493584902,0.001513242707831017,4,11,211,0.10261468587243538,3.759740297365272,0.6640807689197872,extensive,COMPLETE
98,-0.0013276048034319328,2025-12-08 02:10:18.708626,2025-12-08 02:10:30.142135,0 days 00:00:11.433509,0.3430762565115002,0.0016935210637012829,4,11,421,0.42142904049752183,3.8408096392672806,0.6788236838451253,extensive,COMPLETE
99,-0.001398067045137119,2025-12-08 02:10:30.143640,2025-12-08 02:10:36.917047,0 days 00:00:06.773407,0.3315581606577234,0.0013037776095083716,5,9,212,0.6884587560450184,3.393420835953764,0.7055156855710201,extensive,COMPLETE
100,-0.0016559721404409238,2025-12-08 02:10:36.919064,2025-12-08 02:10:41.070097,0 days 00:00:04.151033,0.3009870295941944,0.0015576803879853226,4,11,329,3.4180916708639986,1.772451407220327,0.6905106367050633,extensive,COMPLETE
101,-0.00014262811595407618,2025-12-08 02:10:41.071275,2025-12-08 02:10:48.675681,0 days 00:00:07.604406,0.31355033589987136,0.0014735795850531472,4,12,280,0.11200100268678496,5.8124872865987784,0.6554204896237925,extensive,COMPLETE
102,6.202265650601113e-05,2025-12-08 02:10:48.675681,2025-12-08 02:10:56.340184,0 days 00:00:07.664503,0.3496158346140623,0.002594145541067781,4,12,276,0.09113383273700969,3.103777883822124,0.6560741097226137,extensive,COMPLETE
103,-0.000589625038489657,2025-12-08 02:10:56.340904,2025-12-08 02:11:02.061872,0 days 00:00:05.720968,0.3505220819476693,0.0024491701715853246,4,10,217,0.00010260437633959063,5.620203537617894,0.6646628834895748,extensive,COMPLETE
104,-0.0016357596466770967,2025-12-08 02:11:02.063641,2025-12-08 02:11:19.259382,0 days 00:00:17.195741,0.8649305024980211,0.0020330944643758733,4,11,397,0.47828198050500437,3.2742352296224437,0.6495581834848279,extensive,COMPLETE
105,-0.000629991741587251,2025-12-08 02:11:19.259382,2025-12-08 02:11:35.547214,0 days 00:00:16.287832,0.3344930953332033,0.00215647312040072,5,12,428,0.10126004832400456,5.408710516151613,0.6343677853452443,extensive,COMPLETE
106,-0.0014646182550099862,2025-12-08 02:11:35.548217,2025-12-08 02:11:44.796668,0 days 00:00:09.248451,0.3108108434156828,0.0017535343538538793,4,11,335,0.36116407575073445,2.2734779830515874,0.6952344732417339,extensive,COMPLETE
107,-0.0012675038560275114,2025-12-08 02:11:44.797713,2025-12-08 02:11:52.505704,0 days 00:00:07.707991,0.34811724583340453,0.0013289947465824508,4,14,266,0.5188383972862394,4.509778063814523,0.6735883396973199,extensive,COMPLETE
108,-0.0016559721404409238,2025-12-08 02:11:52.506708,2025-12-08 02:12:05.878587,0 days 00:00:13.371879,0.32939185109588753,0.0027037703793665645,5,10,1728,4.374611934062081,3.961843748930173,0.6550847873595297,extensive,COMPLETE
109,-0.0011118046180594494,2025-12-08 02:12:05.878587,2025-12-08 02:12:17.948133,0 days 00:00:12.069546,0.31011487860072406,0.0015430320314410145,4,9,456,0.28400660681400414,2.528892109354321,0.725394093463398,extensive,COMPLETE
