number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
93,-0.001593446560827827,2025-12-07 21:18:45.139024,2025-12-07 21:18:51.406846,0 days 00:00:06.267822,0.325452653359969,0.02629311638445224,4,4,1564,1.2789642547455238,3.4083486123326554,0.32919955045590776,simple2,COMPLETE
94,-0.0014387900731883303,2025-12-07 21:18:51.407445,2025-12-07 21:18:54.851933,0 days 00:00:03.444488,0.3443909355166196,0.03163275009060606,4,2,769,1.0066289947061955,5.50419444392107,0.4147161981944156,simple2,COMPLETE
95,-0.0011819999434045103,2025-12-07 21:18:54.853937,2025-12-07 21:18:56.969953,0 days 00:00:02.116016,0.3350829724358124,0.04981907285830656,4,5,457,1.0631157874988824,5.547682562203982,0.4258778586522358,simple2,COMPLETE
96,-0.0016136210131873312,2025-12-07 21:18:56.971461,2025-12-07 21:18:58.101855,0 days 00:00:01.130394,0.3002791957074213,0.04861117266910735,4,5,229,1.4303406455124468,5.529882065058149,0.43708529735808244,simple2,COMPLETE
97,-0.0012597206747552898,2025-12-07 21:18:58.103905,2025-12-07 21:18:59.773235,0 days 00:00:01.669330,0.33835450500457764,0.04496629330451572,4,8,348,1.0094627530663671,6.730403843953943,0.4117659546884468,simple2,COMPLETE
98,-0.0017206406308319193,2025-12-07 21:18:59.775114,2025-12-07 21:19:01.341341,0 days 00:00:01.566227,0.33572001947351776,0.04539986964620384,4,7,318,1.0099438140873098,8.204099734089327,0.4486319421480894,simple2,COMPLETE
99,-0.0075327447764304,2025-12-07 21:19:01.342342,2025-12-07 21:19:04.156427,0 days 00:00:02.814085,0.3464661056582207,0.03825546462491916,4,7,455,0.611476038817417,6.571770789416723,0.4222055037069249,simple2,COMPLETE
100,-0.002592955510145415,2025-12-07 21:19:04.157450,2025-12-07 21:19:07.696229,0 days 00:00:03.538779,0.40916885063514175,0.041990205703413816,4,6,792,1.051704973299231,9.097726048053726,0.40817411025399175,simple2,COMPLETE
101,-0.0017144478598638917,2025-12-07 21:19:07.697234,2025-12-07 21:19:09.589427,0 days 00:00:01.892193,0.31216743955339177,0.04037651194483346,4,8,400,1.2471635376697505,10.953435218299827,0.4673953080912871,simple2,COMPLETE
102,-0.001443737435206427,2025-12-07 21:19:09.589427,2025-12-07 21:19:12.123280,0 days 00:00:02.533853,0.3308906265814279,0.04916031915220441,4,9,567,1.1826752131067986,5.767996663713006,0.4266379197873909,simple2,COMPLETE
103,-0.0013099021232978088,2025-12-07 21:19:12.123280,2025-12-07 21:19:14.356568,0 days 00:00:02.233288,0.33375877726091446,0.04685793553269227,4,10,510,1.1572153412721955,7.5855338156561425,0.42669419793437874,simple2,COMPLETE
104,-0.00324042031117322,2025-12-07 21:19:14.357566,2025-12-07 21:19:16.172179,0 days 00:00:01.814613,0.35990641043379334,0.0498101203227424,4,8,328,0.8655631776654896,12.698007623257821,0.48233119249863354,simple2,COMPLETE
105,-0.0016559721404409238,2025-12-07 21:19:16.172179,2025-12-07 21:19:19.322347,0 days 00:00:03.150168,0.5738529850236789,0.044942810468052624,5,10,753,4.478866947682741,7.3639711530830265,0.5185005544405887,simple2,COMPLETE
106,-0.0016067613116598582,2025-12-07 21:19:19.323384,2025-12-07 21:19:22.125847,0 days 00:00:02.802463,0.3723091605405251,0.029210819970791314,4,9,651,1.375825471480852,6.915503741530108,0.4530693494707863,simple2,COMPLETE
107,-0.001387168414078969,2025-12-07 21:19:22.125847,2025-12-07 21:19:24.689426,0 days 00:00:02.563579,0.34261729408406255,0.03703143450453602,5,12,546,1.0964499248797157,7.878993249693785,0.4135656306658636,simple2,COMPLETE
108,-0.0016732327754571674,2025-12-07 21:19:24.690453,2025-12-07 21:19:27.190560,0 days 00:00:02.500107,0.39420727297338365,0.036091181304942696,5,13,552,1.549146269629851,7.773782308407118,0.4946488000004697,simple2,COMPLETE
109,-0.001437257131999381,2025-12-07 21:19:27.191559,2025-12-07 21:19:29.355981,0 days 00:00:02.164422,0.3298961819194443,0.04238568055975084,6,14,477,1.1460037523332416,4.748129614519707,0.3942702747950964,simple2,COMPLETE
