,feature,coverage,folds_used,frac_folds_r2_pos,r2_train_mean,r2_train_medium,r2_train_std,r2_test_mean,r2_test_medium,r2_te_std,mse_train_mean,mse_train_median,mse_train_std,mse_test_mean,mse_test_median,mse_test_std,mse_improve_vs_baseline_mean,pearson_test_mean,spearman_test_mean
308,V10_is_missing_min126,1.0,5,0.0,5.038159567698486e-05,5.070438838650215e-05,1.0629645391059e-05,-0.01633037756270008,-0.01677583190476617,0.01732864168073433,0.00011216114813995428,0.00011229989385721451,3.718045334179088e-07,9.967825603464451e-05,9.280243405760489e-05,7.424830284572401e-05,-6.581874032756296e-09,-3.571661839527356e-18,
309,V10_is_missing_min252,1.0,5,0.0,5.038159567698486e-05,5.070438838650215e-05,1.0629645391059e-05,-0.01633037756270008,-0.01677583190476617,0.01732864168073433,0.00011216114813995428,0.00011229989385721451,3.718045334179088e-07,9.967825603464451e-05,9.280243405760489e-05,7.424830284572401e-05,-6.581874032756296e-09,-3.571661839527356e-18,
310,E7_is_missing_lag30,1.0,5,0.0,3.9570361555751886e-05,3.968080078819991e-05,1.2518343188342901e-05,-0.01633231181586785,-0.01623605830008157,0.017785985067430295,0.0001121623609035918,0.00011230113186770428,3.7184788473465744e-07,9.96931387809344e-05,9.281372212757054e-05,7.425668544548678e-05,-2.1464620322644877e-08,1.1122589125613057e-17,
311,E7_lag30,1.0,5,0.0,3.953748345983943e-05,3.964727773209109e-05,1.2513015377062452e-05,-0.016332757332971903,-0.0162382384854185,0.017785178863702306,0.0001121623645915022,0.00011230113563253082,3.7184792425540343e-07,9.969313973262103e-05,9.281369490008698e-05,7.425667885651186e-05,-2.1465572009293742e-08,-0.023989886268781586,0.005587557603686637
312,V10_min5,1.0,5,0.0,4.985751535711014e-05,5.017090477410502e-05,1.0580689968725246e-05,-0.01633459744723966,-0.016795283125941696,0.017322883808172273,0.00011216120692434985,0.00011229995377040542,3.718047001137549e-07,9.967827807156717e-05,9.280221421037101e-05,7.424819539776158e-05,-6.6039109554213844e-09,0.08648535829846343,0.14871756307554182
313,V10_is_missing_max5,1.0,5,0.0,4.982614539861263e-05,5.013938635645143e-05,1.0578174965061407e-05,-0.01633495291493068,-0.01679660890806778,0.017322496436489043,0.00011216121044309624,0.00011229995731009985,3.7180474031614215e-07,9.967828985583067e-05,9.280221366582827e-05,7.424819868995122e-05,-6.615695218903405e-09,1.1414704896320936e-17,
314,V10_lag5,1.0,5,0.0,4.979539669256461e-05,5.010794715276656e-05,1.0576280697706601e-05,-0.01633501062930707,-0.01679706336535003,0.017322516406170524,0.00011216121389203181,0.00011229996084089811,3.7180473259681517e-07,9.967828274127477e-05,9.280218200818528e-05,7.424818441917012e-05,-6.608580663017521e-09,0.06529174513923616,0.08149001536098313
315,V10_is_missing_lag5,1.0,5,0.0,4.9744128025808186e-05,5.005597907792314e-05,1.0571719957809362e-05,-0.016335576776556192,-0.01679927302523354,0.017321796482910688,0.00011216121964276299,0.00011229996667720334,3.7180478319709876e-07,9.96782990220272e-05,9.28021868582032e-05,7.424818711309479e-05,-6.62486141545139e-09,1.2280292231136128e-17,
316,V10_mean252,1.0,5,0.0,4.714928137468099e-05,4.7421843893724613e-05,1.0745636113644934e-05,-0.016338590908060002,-0.016750436813947944,0.01736868799087983,0.00011216151071046688,0.0001123002625053047,3.718103640377574e-07,9.968000931872561e-05,9.280323596366628e-05,7.424909039840636e-05,-8.335158113855716e-09,0.0533960783764699,0.023991935483870956
317,V10_is_missing_mean252,1.0,5,0.0,4.7129912789389825e-05,4.740212476894712e-05,1.0744668070583708e-05,-0.01633877519913547,-0.016751155782543936,0.017368607295717056,0.00011216151288305195,0.00011230026471987261,3.718103982502585e-07,9.968001716942228e-05,9.280323374454324e-05,7.424909087062269e-05,-8.34300881053402e-09,3.060527392895259e-17,
318,V9_mean126,1.0,5,0.0,7.862757191958724e-05,7.922564876472471e-05,9.497727565123875e-06,-0.01634085011342119,-0.0171631104690797,0.01704408910717103,0.00011215797981660455,0.00011229669076029029,3.7177000328268233e-07,9.966916141071137e-05,9.279582173226899e-05,7.424270498824948e-05,2.5127499003665e-09,0.047553968892705745,0.008669354838709675
319,V9_is_missing_mean126,1.0,5,0.0,7.859679103126017e-05,7.919442446513436e-05,9.497077952370494e-06,-0.016340996056963864,-0.017163765909438577,0.01704401130000449,0.0001121579832692971,0.00011229669426695363,3.717700516788943e-07,9.966916898216586e-05,9.279582402453392e-05,7.424270845629402e-05,2.505178445892371e-09,-1.4268638264615296e-19,
320,V10_lag10,1.0,5,0.0,4.900125315911996e-05,4.9299493216525825e-05,1.0499226284275117e-05,-0.016341763234584184,-0.016827886523505642,0.0173131883475269,0.00011216130296831889,0.00011230005163479299,3.718048989218396e-07,9.9678321091855e-05,9.28018729582557e-05,7.424801200710202e-05,-6.646931243247192e-09,0.00961990587240457,0.0093125960061444
321,V10_is_missing_lag10,1.0,5,0.0,4.895913677631647e-05,4.925742093819796e-05,1.049630976606752e-05,-0.016342220619343893,-0.016829685483377377,0.017312690629160094,0.00011216130769275124,0.00011230005635974496,3.718050537440857e-07,9.967834126503814e-05,9.280186303115291e-05,7.424803179942697e-05,-6.667104426368996e-09,4.05224243938303e-18,
322,V9_lag10,1.0,5,0.0,7.792205431960131e-05,7.850318055457883e-05,9.289117116836745e-06,-0.016355897724426915,-0.017245645219943873,0.017014506418568665,0.0001121580589486791,0.0001122967718975076,3.717688352145433e-07,9.966888415596881e-05,9.279492877375247e-05,7.424209220407891e-05,2.7900046429481003e-09,-0.002401008296023727,-0.015197772657450082
323,V9_is_missing_lag10,1.0,5,0.0,7.788878974634983e-05,7.847064748589538e-05,9.289396889047745e-06,-0.01635609823672719,-0.017246120451322344,0.017014342878856774,0.00011215806268037453,0.00011229677555115303,3.71769041777197e-07,9.966890884162065e-05,9.279493385634168e-05,7.424213280924923e-05,2.7653189910950994e-09,-1.3737015766309348e-17,
324,V9_mean63,1.0,5,0.0,7.679605821941937e-05,7.736785409495628e-05,9.284332608061095e-06,-0.016357237653424273,-0.017247121744396576,0.01701616279001839,0.00011215818524903671,0.00011229689940101351,3.7176962001648723e-07,9.966902387301512e-05,9.27949446513236e-05,7.4242161696823e-05,2.65028759661724e-09,0.016736302179856923,0.01950844854070661
325,V9_is_missing_mean63,1.0,5,0.0,7.676155681635155e-05,7.733338173288029e-05,9.28371371601255e-06,-0.016357466207364713,-0.01724791648828905,0.017016048191936424,0.00011215818911908906,0.00011229690327245242,3.717696855382415e-07,9.96690375489453e-05,9.279494838918228e-05,7.424217074080012e-05,2.636611666446747e-09,4.896385364222927e-18,
326,E7_is_missing_max63,1.0,5,0.0,3.7102091419627393e-05,3.714493989159795e-05,1.2233956809078725e-05,-0.01636190262778836,-0.016356574571416926,0.017754977299248624,0.00011216263776676009,0.00011230141665905399,3.71850619128191e-07,9.969373827592349e-05,9.281240662902889e-05,7.425625909817922e-05,-2.2064115311749e-08,-1.7967925209834383e-18,
327,V10_min63,1.0,5,0.0,4.618536487408509e-05,4.643667448145372e-05,1.0319320495347686e-05,-0.016361977522921168,-0.016905923505861065,0.017297096862550036,0.00011216161882064539,0.00011230037314533507,3.7180705258213334e-07,9.967884576149932e-05,9.280116706176389e-05,7.424778887124487e-05,-7.171600887560944e-09,-0.06524310139678365,-0.08546573211124829
328,V10_is_missing_max63,1.0,5,0.0,4.616754429411785e-05,4.641841296104676e-05,1.0317864849341903e-05,-0.016362157853879067,-0.016906761223792754,0.017296931799311806,0.00011216162081956133,0.00011230037519620587,3.7180707307510336e-07,9.967884976099051e-05,9.280116235685891e-05,7.424778609778705e-05,-7.175600378738368e-09,-2.270824486468492e-17,
329,E7_min63,1.0,5,0.0,3.7012152985393956e-05,3.705235008832908e-05,1.2219665094966744e-05,-0.01636307150249703,-0.016362246353459398,0.017753018937582382,0.00011216264785496957,0.0001123014270574063,3.71850684267016e-07,9.969373957607883e-05,9.281233733438809e-05,7.425623143200847e-05,-2.2065415467080158e-08,0.05033349986605622,0.04530549348497692
330,V9_lag30,1.0,5,0.0,7.598196985156847e-05,7.654335893525488e-05,9.205974241387722e-06,-0.01636358132517781,-0.017278532891912946,0.017006230339116118,0.00011215827656185368,0.00011229699199642742,3.717695639590953e-07,9.966900179631669e-05,9.279463704566377e-05,7.42419704782592e-05,2.672364295045577e-09,-0.07003757522867896,-0.10733486943164364
331,V9_is_missing_lag30,1.0,5,0.0,7.594011740916785e-05,7.650126677738456e-05,9.204606852083826e-06,-0.01636373919740115,-0.01727917185360317,0.017006064651547886,0.00011215828125644585,0.00011229699672361198,3.717696308618352e-07,9.966900845597606e-05,9.27946306864088e-05,7.424197797744746e-05,2.6657046356886672e-09,-4.429411240406695e-18,
332,V9_min63,1.0,5,0.0,7.428489920171532e-05,7.482982820239403e-05,9.161956305910636e-06,-0.01636820045472249,-0.017295379711901093,0.017003526343336694,0.00011215846691724919,0.00011229718443550436,3.717703319380068e-07,9.966914502727888e-05,9.279450028316766e-05,7.42419328531661e-05,2.529133332879977e-09,-0.05241176036102303,-0.0569907208600451
333,V9_is_missing_max63,1.0,5,0.0,7.427334349212611e-05,7.48179991825193e-05,9.162046062570555e-06,-0.016368242971761315,-0.017295604931361952,0.017003545351440892,0.00011215846821348051,0.00011229718576396939,3.7177036049965694e-07,9.966914897164228e-05,9.279450299422054e-05,7.424193516498113e-05,2.525188969458212e-09,-1.0655639087576705e-18,
334,E7_is_missing_mean252,1.0,5,0.0,3.5601524243866756e-05,3.559131268870974e-05,1.2444303694238441e-05,-0.016375027463988,-0.016316948352170124,0.01782117609073163,0.0001121628060995157,0.00011230159114007092,3.7185841120028396e-07,9.969653209224952e-05,9.281390695386975e-05,7.425747897693212e-05,-2.485793163777754e-08,9.140591733023452e-18,
335,E7_mean252,1.0,5,0.0,3.558122771549765e-05,3.5570458157829776e-05,1.2440605946968726e-05,-0.016375323758975345,-0.016318429963551706,0.01782063842833851,0.00011216280837612475,0.00011230159348215128,3.7185842155523786e-07,9.969653114188655e-05,9.28138881294466e-05,7.425747107656345e-05,-2.4856981274805357e-08,0.07177579327286174,0.05763248847926267
336,D8_lag10,1.0,5,0.4,0.0005495045960385969,0.000551513253682967,6.161400845808824e-05,-0.01637972398169587,-0.030238606420176506,0.02273583612487426,0.00011210515924968273,0.00011224365022299989,3.702190922690377e-07,9.920926404044126e-05,9.160354353183907e-05,7.354104072221188e-05,4.62410120170495e-07,0.07964811880278348,0.10454041174537354
337,E7_is_missing_mean126,1.0,5,0.0,3.4852382551386894e-05,3.483291662942367e-05,1.1924856360770949e-05,-0.016391276471075456,-0.01648414338231219,0.017717519720069918,0.00011216289011293185,0.00011230167631218648,3.7185263118979345e-07,9.969411018430786e-05,9.281093324627658e-05,7.425571030783496e-05,-2.2436023696085648e-08,-5.953307133572979e-18,
338,E7_mean126,1.0,5,0.0,3.4832576768017984e-05,3.48126286853212e-05,1.1921334711094342e-05,-0.016391576980214893,-0.01648562366826667,0.017717012214122578,0.00011216289233449991,0.00011230167859063597,3.7185264314315263e-07,9.969411022209742e-05,9.281091554289822e-05,7.425570297708125e-05,-2.2436061485677253e-08,0.013550810359491374,0.008957373271889396
339,V9_lag21,1.0,5,0.0,6.731900645424726e-05,6.777839311367106e-05,8.601120566153245e-06,-0.016414514601535847,-0.017518520247195246,0.016936595761261015,0.00011215924825364604,0.00011229797635106995,3.7177063394507904e-07,9.966913171271267e-05,9.279233169786126e-05,7.424062251469833e-05,2.5424478990857307e-09,0.08586767994953506,0.09703341013824886
340,V9_is_missing_lag21,1.0,5,0.0,6.726430991939036e-05,6.772437449797941e-05,8.599014200273893e-06,-0.01641492001537248,-0.017519940166868198,0.016936407000605024,0.00011215925438881932,0.00011229798241766237,3.717706678983865e-07,9.96691452548832e-05,9.279231347342879e-05,7.424062164119034e-05,2.5289057285391663e-09,-1.6850202068324727e-17,
341,V9_mean21,1.0,5,0.0,6.713516952610022e-05,6.759246228782434e-05,8.573258449776761e-06,-0.0164167174860268,-0.017529868333007848,0.016933061510137643,0.00011215926887352886,0.00011229799723214072,3.717704971703197e-07,9.966910731403577e-05,9.279220002726656e-05,7.424053642765357e-05,2.5668465759702033e-09,0.06658952851252954,0.03676075268817204
342,V9_is_missing_mean21,1.0,5,0.0,6.710173249595553e-05,6.755941716451996e-05,8.572730787043288e-06,-0.01641696171544016,-0.017530517544505964,0.016932920601687777,0.00011215927262422042,0.00011229800094329273,3.717705723765571e-07,9.966912426353437e-05,9.279220691362775e-05,7.424055154515724e-05,2.5498970773892797e-09,1.088825279534413e-17,
343,V10_is_missing_max252,1.0,5,0.0,3.7784578954380696e-05,3.788213525734996e-05,9.779901397176123e-06,-0.016428725214387985,-0.017149766830252933,0.017256083785350963,0.00011216256112209608,0.00011230133386789479,3.7181453087247365e-07,9.96809148340299e-05,9.279910118734193e-05,7.424717932913597e-05,-9.24067341814762e-09,-4.1458025833421295e-18,
344,V10_min252,1.0,5,0.0,3.778266275415998e-05,3.788018363970469e-05,9.77911658185365e-06,-0.016428751569332968,-0.01714997013382158,0.01725595359883087,0.0001121625613370096,0.00011230133408707236,3.718145235443119e-07,9.96809120060866e-05,9.279909748800125e-05,7.42471774039001e-05,-9.237845474833258e-09,0.0066448624402656534,-0.030930681586274177
345,V10_min126,1.0,5,0.0,3.8895112274661694e-05,3.901635344372156e-05,9.583386425548452e-06,-0.016430666071063183,-0.017210750222176108,0.017211885351649577,0.00011216243654627251,0.00011230120648885417,3.7180995116742027e-07,9.967951306626918e-05,9.279806235225017e-05,7.42463090185693e-05,-7.838905657425114e-09,0.010751760264281082,-0.013249450089057441
346,V10_is_missing_max126,1.0,5,0.0,3.889280634985504e-05,3.901381139692628e-05,9.583588190441733e-06,-0.016430684508986725,-0.017210848442440474,0.01721193171412479,0.0001121624368049638,0.00011230120677434023,3.7180996831761817e-07,9.967951573195319e-05,9.279806459262656e-05,7.424630999648697e-05,-7.841571341441139e-09,-5.702482428589486e-18,
347,V9_min21,1.0,5,0.0,6.265118744188669e-05,6.305798853656341e-05,8.271869233572588e-06,-0.016443265870861,-0.017651682917824152,0.01689967528424791,0.00011215977182510714,0.00011229850647888273,3.7177117030814705e-07,9.966925605928894e-05,9.279108207076349e-05,7.423988394523197e-05,2.4181013228249296e-09,0.022482384758369535,0.009250217288036721
348,V9_is_missing_max21,1.0,5,0.0,6.261747617333224e-05,6.30242189789687e-05,8.270479998630904e-06,-0.01644347274936573,-0.017652459790175934,0.016899518599840395,0.00011215977560644645,0.00011229851027139275,3.717712027878294e-07,9.966926329390946e-05,9.279107778447827e-05,7.423988595498092e-05,2.4108667023037288e-09,4.924235251173472e-18,
349,V9_min5,1.0,5,0.0,5.8626258643679205e-05,5.8986436408781096e-05,7.951204725308087e-06,-0.016471069229114566,-0.01778227601725546,0.016863182122369137,0.0001121602232852986,0.00011229896373693951,3.7177134971183476e-07,9.966932636810471e-05,9.27898630188793e-05,7.423913557026575e-05,2.347792507022934e-09,0.07955053197477427,0.1434206290538581
350,V9_is_missing_max5,1.0,5,0.0,5.861161321563113e-05,5.897201618387804e-05,7.951214686518097e-06,-0.016471204182014663,-0.017782502328912653,0.016863115721693914,0.00011216022492808765,0.00011229896535641135,3.717713771640108e-07,9.966933777669977e-05,9.278987627893385e-05,7.423914462769893e-05,2.3363839119947775e-09,1.9272869101451324e-17,
351,V9_lag5,1.0,5,0.0,5.660828169529175e-05,5.6945964867827215e-05,7.804496470611196e-06,-0.016484185737732648,-0.01784244058013762,0.01684723920054229,0.00011216044963402023,0.0001122991928932962,3.717715607622189e-07,9.966939567030862e-05,9.278930506049517e-05,7.423880271357695e-05,2.278490303129024e-09,0.0623208051181127,0.0702668970814132
352,V9_is_missing_lag5,1.0,5,0.0,5.658644902741816e-05,5.692401247381351e-05,7.804112016936083e-06,-0.016484399479114266,-0.0178428826426007,0.016847055740070574,0.0001121604520829702,0.00011229919535867274,3.7177158744874745e-07,9.966941192578847e-05,9.278933411908815e-05,7.42388142435728e-05,2.2622348232783892e-09,1.5403053970172536e-17,
353,V9_lag2,1.0,5,0.0,5.6396569734684655e-05,5.673095634728398e-05,7.782854228280401e-06,-0.016485880313015455,-0.017851025549413313,0.016844704935130156,0.0001121604733808183,0.00011229921703995459,3.717715358527824e-07,9.966938536306113e-05,9.27892198199968e-05,7.423874656961866e-05,2.288797550603985e-09,0.1667543678963809,0.17302227342549922
354,V9_is_missing_lag2,1.0,5,0.0,5.638748940923754e-05,5.6722696292754726e-05,7.783911564727527e-06,-0.016486118164094822,-0.01785117520619761,0.0168446544095335,0.00011216047439938025,0.00011229921796760487,3.7177155891395965e-07,9.966941003849227e-05,9.278925735738248e-05,7.423876420506173e-05,2.2641221194936937e-09,-5.053412015177341e-18,
355,V9_mean5,1.0,5,0.0,5.613198685123777e-05,5.6463719282140445e-05,7.764984284755852e-06,-0.01648760960910627,-0.017858560900650522,0.016842752530065463,0.00011216050305809682,0.00011229924705217039,3.71771576513366e-07,9.966940438210647e-05,9.278916405677669e-05,7.423871151330985e-05,2.2697785052958745e-09,0.13539799071758374,0.16862519201228882
356,V9_is_missing_mean5,1.0,5,0.0,5.611639813081215e-05,5.644857998787778e-05,7.765239157329616e-06,-0.016487823602084582,-0.01785886942376691,0.016842668015019442,0.00011216050480667024,0.00011229924875239773,3.7177159626273016e-07,9.966942247939161e-05,9.27891893055117e-05,7.423872317702649e-05,2.251681220144031e-09,-1.3575048240489506e-19,
357,V9_is_missing_lag1,1.0,5,0.0,5.594016386911704e-05,5.627029530497207e-05,7.748880315059155e-06,-0.016489238315856358,-0.017865596146037444,0.01684076742661242,0.00011216052457411219,0.00011229926877476392,3.717715841104445e-07,9.966942356189378e-05,9.278912773638581e-05,7.423868356102522e-05,2.2505987179748023e-09,-9.575710824730895e-18,
358,V9_lag1,1.0,5,0.0,5.593434698449862e-05,5.626400654235031e-05,7.747307934624743e-06,-0.016489243669688312,-0.017866074927615383,0.016840630394302926,0.000112160525226587,0.00011229926948102711,3.7177159077051257e-07,9.966941417702427e-05,9.27891077210251e-05,7.423867618975185e-05,2.259983587478507e-09,0.07504319742781385,0.12241743471582182
359,M2_lag5,1.0,5,0.0,9.19809214480427e-05,9.259532773631118e-05,7.4365714294448495e-06,-0.016495221868157373,-0.01803357673349404,0.01673130654087553,0.00011215648197723692,0.00011229518927062876,3.717504049026516e-07,9.966571126453867e-05,9.278673087453998e-05,7.423631945898163e-05,5.9628960730862644e-09,0.041766222536718065,0.05602918586789555
